Header:,Date,Time,Program:MainProgram\WidgetNumber,Program:MainProgram\WidgetScrap_BadCap,Program:MainProgram\WidgetScrap_Underfill,Program:MainProgram\WidgetScrap_BadBottle
Data,6/10/2022,12:20:55;428,8927,0,0,0
Data,6/10/2022,12:20:55;828,8928,0,0,0
Data,6/10/2022,12:20:56;228,8929,0,0,0
Data,6/10/2022,12:20:56;628,8930,0,0,0
Data,6/10/2022,12:20:57;028,8931,0,0,0
Data,6/10/2022,12:20:57;428,8932,0,0,0
Data,6/10/2022,12:20:57;828,8933,0,0,0
Data,6/10/2022,12:20:58;228,8934,0,0,0
Data,6/10/2022,12:20:58;628,8935,1,0,0
Data,6/10/2022,12:20:59;028,8936,0,0,0
Data,6/10/2022,12:20:59;428,8937,0,0,0
Data,6/10/2022,12:20:59;828,8938,0,0,0
Data,6/10/2022,12:21:00;228,8939,0,0,0
Data,6/10/2022,12:21:00;628,8940,0,1,0
Data,6/10/2022,12:21:01;028,8941,0,1,0
Data,6/10/2022,12:21:01;428,8942,0,0,0
Data,6/10/2022,12:21:01;828,8943,0,0,0
Data,6/10/2022,12:21:02;228,8944,0,0,0
Data,6/10/2022,12:21:02;628,8945,0,0,0
Data,6/10/2022,12:21:03;028,8946,0,0,1
Data,6/10/2022,12:21:03;428,8947,0,0,0
Data,6/10/2022,12:21:03;828,8948,0,0,0
Data,6/10/2022,12:21:04;228,8949,0,0,0
Data,6/10/2022,12:21:04;628,8950,0,0,0
Data,6/10/2022,12:21:05;028,8951,0,0,0
Data,6/10/2022,12:21:05;428,8952,0,0,0
Data,6/10/2022,12:21:05;828,8953,0,0,0
Data,6/10/2022,12:21:06;228,8954,0,0,0
Data,6/10/2022,12:21:06;628,8955,0,1,0
Data,6/10/2022,12:21:07;028,8956,0,0,0
Data,6/10/2022,12:21:07;428,8957,0,0,0
Data,6/10/2022,12:21:07;828,8958,0,0,0
Data,6/10/2022,12:21:08;228,8959,0,0,0
Data,6/10/2022,12:21:08;628,8960,0,0,0
Data,6/10/2022,12:21:09;028,8961,0,0,0
Data,6/10/2022,12:21:09;428,8962,0,0,0
Data,6/10/2022,12:21:09;828,8963,0,0,0
Data,6/10/2022,12:21:10;228,8964,0,0,0
Data,6/10/2022,12:21:10;628,8965,0,0,0
Data,6/10/2022,12:21:11;028,8966,0,0,0
Data,6/10/2022,12:21:11;428,8967,0,0,0
Data,6/10/2022,12:21:11;828,8968,0,0,0
Data,6/10/2022,12:21:12;228,8969,0,0,0
Data,6/10/2022,12:21:12;628,8970,0,0,0
Data,6/10/2022,12:21:13;028,8971,0,0,0
Data,6/10/2022,12:21:13;428,8972,0,0,0
Data,6/10/2022,12:21:13;828,8973,0,0,0
Data,6/10/2022,12:21:14;228,8974,0,0,0
Data,6/10/2022,12:21:14;628,8975,0,0,0
Data,6/10/2022,12:21:15;028,8976,0,0,0
Data,6/10/2022,12:21:15;428,8977,0,0,0
Data,6/10/2022,12:21:15;828,8978,0,1,0
Data,6/10/2022,12:21:16;228,8979,0,0,0
Data,6/10/2022,12:21:16;628,8980,0,0,0
Data,6/10/2022,12:21:17;028,8981,0,0,0
Data,6/10/2022,12:21:17;428,8982,0,0,0
Data,6/10/2022,12:21:17;828,8983,0,0,0
Data,6/10/2022,12:21:18;228,8984,0,0,0
Data,6/10/2022,12:21:18;628,8985,0,0,0
Data,6/10/2022,12:21:19;028,8986,0,0,0
Data,6/10/2022,12:21:19;428,8987,0,0,0
Data,6/10/2022,12:21:19;828,8988,0,0,0
Data,6/10/2022,12:21:20;228,8989,0,0,0
Data,6/10/2022,12:21:20;628,8990,0,0,0
Data,6/10/2022,12:21:21;028,8991,0,1,0
Data,6/10/2022,12:21:21;428,8992,0,0,0
Data,6/10/2022,12:21:21;828,8993,0,0,0
Data,6/10/2022,12:21:22;228,8994,0,0,0
Data,6/10/2022,12:21:22;628,8995,0,1,0
Data,6/10/2022,12:21:23;028,8996,0,0,0
Data,6/10/2022,12:21:23;428,8997,0,0,1
Data,6/10/2022,12:21:23;828,8998,0,0,0
Data,6/10/2022,12:21:24;228,8999,0,0,0
Data,6/10/2022,12:21:24;628,9000,0,0,0
Data,6/10/2022,12:21:25;028,9001,0,0,0
Data,6/10/2022,12:21:25;428,9002,0,0,0
Data,6/10/2022,12:21:25;828,9003,0,0,0
Data,6/10/2022,12:21:26;228,9004,0,0,0
Data,6/10/2022,12:21:26;628,9005,0,0,0
Data,6/10/2022,12:21:27;028,9006,0,0,0
Data,6/10/2022,12:21:27;428,9007,0,0,0
Data,6/10/2022,12:21:27;828,9008,0,0,0
Data,6/10/2022,12:21:28;228,9009,0,0,0
Data,6/10/2022,12:21:28;628,9010,0,0,0
Data,6/10/2022,12:21:29;028,9011,0,0,0
Data,6/10/2022,12:21:29;428,9012,0,0,0
Data,6/10/2022,12:21:29;828,9013,0,0,0
Data,6/10/2022,12:21:30;228,9014,0,0,0
Data,6/10/2022,12:21:30;628,9015,0,0,0
Data,6/10/2022,12:21:31;028,9016,0,0,0
Data,6/10/2022,12:21:31;428,9017,0,0,0
Data,6/10/2022,12:21:31;828,9018,0,0,0
Data,6/10/2022,12:21:32;228,9019,0,0,0
Data,6/10/2022,12:21:32;628,9020,0,0,0
Data,6/10/2022,12:21:33;028,9021,0,0,0
Data,6/10/2022,12:21:33;428,9022,0,0,0
Data,6/10/2022,12:21:33;828,9023,0,0,0
Data,6/10/2022,12:21:34;228,9024,0,0,0
Data,6/10/2022,12:21:34;628,9025,0,0,0
Data,6/10/2022,12:21:35;028,9026,0,0,0
Data,6/10/2022,12:21:35;428,9027,0,0,0
Data,6/10/2022,12:21:35;828,9028,0,0,0
Data,6/10/2022,12:21:36;228,9029,0,0,0
Data,6/10/2022,12:21:36;628,9030,0,0,0
Data,6/10/2022,12:21:37;028,9031,0,0,0
Data,6/10/2022,12:21:37;428,9032,0,0,0
Data,6/10/2022,12:21:37;828,9033,0,1,0
Data,6/10/2022,12:21:38;228,9034,0,0,0
Data,6/10/2022,12:21:38;628,9035,0,0,0
Data,6/10/2022,12:21:39;028,9036,0,0,0
Data,6/10/2022,12:21:39;428,9037,0,0,0
Data,6/10/2022,12:21:39;828,9038,0,0,0
Data,6/10/2022,12:21:40;228,9039,0,0,0
Data,6/10/2022,12:21:40;628,9040,0,0,1
Data,6/10/2022,12:21:41;028,9041,0,0,0
Data,6/10/2022,12:21:41;428,9042,0,0,0
Data,6/10/2022,12:21:41;828,9043,0,0,0
Data,6/10/2022,12:21:42;228,9044,0,0,0
Data,6/10/2022,12:21:42;628,9045,0,1,0
Data,6/10/2022,12:21:43;028,9046,0,0,0
Data,6/10/2022,12:21:43;428,9047,0,0,0
Data,6/10/2022,12:21:43;828,9048,0,1,0
Data,6/10/2022,12:21:44;228,9049,0,0,0
Data,6/10/2022,12:21:44;628,9050,0,0,0
Data,6/10/2022,12:21:45;028,9051,0,0,0
Data,6/10/2022,12:21:45;428,9052,0,0,0
Data,6/10/2022,12:21:45;828,9053,0,0,0
Data,6/10/2022,12:21:46;228,9054,0,0,0
Data,6/10/2022,12:21:46;628,9055,0,1,0
Data,6/10/2022,12:21:47;028,9056,0,0,0
Data,6/10/2022,12:21:47;428,9057,0,0,0
Data,6/10/2022,12:21:47;828,9058,0,0,0
Data,6/10/2022,12:21:48;228,9059,0,0,0
Data,6/10/2022,12:21:48;628,9060,0,1,0
Data,6/10/2022,12:21:49;028,9061,0,0,0
Data,6/10/2022,12:21:49;428,9062,0,0,0
Data,6/10/2022,12:21:49;828,9063,0,0,1
Data,6/10/2022,12:21:50;228,9064,0,0,0
Data,6/10/2022,12:21:50;628,9065,0,1,0
Data,6/10/2022,12:21:51;028,9066,0,0,0
Data,6/10/2022,12:21:51;428,9067,0,0,0
Data,6/10/2022,12:21:51;828,9068,0,0,0
Data,6/10/2022,12:21:52;228,9069,0,0,0
Data,6/10/2022,12:21:52;628,9070,0,1,0
Data,6/10/2022,12:21:53;028,9071,0,0,0
Data,6/10/2022,12:21:53;428,9072,0,0,0
Data,6/10/2022,12:21:53;828,9073,0,0,0
Data,6/10/2022,12:21:54;228,9074,0,0,0
Data,6/10/2022,12:21:54;628,9075,0,0,0
Data,6/10/2022,12:21:55;028,9076,0,0,0
Data,6/10/2022,12:21:55;428,9077,0,0,0
Data,6/10/2022,12:21:55;828,9078,0,1,0
Data,6/10/2022,12:21:56;228,9079,0,0,0
Data,6/10/2022,12:21:56;628,9080,0,0,0
Data,6/10/2022,12:21:57;028,9081,0,0,0
Data,6/10/2022,12:21:57;428,9082,0,0,0
Data,6/10/2022,12:21:57;828,9083,0,0,0
Data,6/10/2022,12:21:58;228,9084,0,1,0
Data,6/10/2022,12:21:58;628,9085,0,0,0
Data,6/10/2022,12:21:59;028,9086,0,1,0
Data,6/10/2022,12:21:59;428,9087,0,0,0
Data,6/10/2022,12:21:59;828,9088,1,0,0
Data,6/10/2022,12:22:00;228,9089,0,0,0
Data,6/10/2022,12:22:00;628,9090,0,1,0
Data,6/10/2022,12:22:01;028,9091,0,0,0
Data,6/10/2022,12:22:01;428,9092,0,0,0
Data,6/10/2022,12:22:01;828,9093,0,0,0
Data,6/10/2022,12:22:02;228,9094,0,0,0
Data,6/10/2022,12:22:02;628,9095,0,0,0
Data,6/10/2022,12:22:03;028,9096,0,0,0
Data,6/10/2022,12:22:03;428,9097,0,0,0
Data,6/10/2022,12:22:03;828,9098,0,0,0
Data,6/10/2022,12:22:04;228,9099,0,0,0
Data,6/10/2022,12:22:04;628,9100,0,1,0
Data,6/10/2022,12:22:05;028,9101,0,1,0
Data,6/10/2022,12:22:05;428,9102,0,0,0
Data,6/10/2022,12:22:05;828,9103,0,0,0
Data,6/10/2022,12:22:06;228,9104,0,0,0
Data,6/10/2022,12:22:06;628,9105,0,0,0
Data,6/10/2022,12:22:07;028,9106,0,0,0
Data,6/10/2022,12:22:07;428,9107,0,1,0
Data,6/10/2022,12:22:07;828,9108,1,0,0
Data,6/10/2022,12:22:08;228,9109,0,0,1
Data,6/10/2022,12:22:08;628,9110,0,0,0
Data,6/10/2022,12:22:09;028,9111,0,1,0
Data,6/10/2022,12:22:09;428,9112,0,0,0
Data,6/10/2022,12:22:09;828,9113,0,0,0
Data,6/10/2022,12:22:10;228,9114,0,0,0
Data,6/10/2022,12:22:10;628,9115,0,0,0
Data,6/10/2022,12:22:11;028,9116,0,0,0
Data,6/10/2022,12:22:11;428,9117,0,0,0
Data,6/10/2022,12:22:11;828,9118,0,0,0
Data,6/10/2022,12:22:12;228,9119,0,0,0
Data,6/10/2022,12:22:12;628,9120,0,0,0
Data,6/10/2022,12:22:13;028,9121,0,0,0
Data,6/10/2022,12:22:13;428,9122,0,0,0
Data,6/10/2022,12:22:13;828,9123,0,0,0
Data,6/10/2022,12:22:14;228,9124,0,0,0
Data,6/10/2022,12:22:14;628,9125,0,0,0
Data,6/10/2022,12:22:15;028,9126,0,0,0
Data,6/10/2022,12:22:15;428,9127,0,0,0
Data,6/10/2022,12:22:15;828,9128,0,0,0
Data,6/10/2022,12:22:16;228,9129,0,0,0
Data,6/10/2022,12:22:16;628,9130,0,0,0
Data,6/10/2022,12:22:17;028,9131,0,0,0
Data,6/10/2022,12:22:17;428,9132,0,0,0
Data,6/10/2022,12:22:17;828,9133,0,0,0
Data,6/10/2022,12:22:18;228,9134,0,0,0
Data,6/10/2022,12:22:18;628,9135,0,1,0
Data,6/10/2022,12:22:19;028,9136,1,0,0
Data,6/10/2022,12:22:19;428,9137,0,0,0
Data,6/10/2022,12:22:19;828,9138,0,0,0
Data,6/10/2022,12:22:20;228,9139,0,0,1
Data,6/10/2022,12:22:20;628,9140,0,0,0
Data,6/10/2022,12:22:21;028,9141,0,0,0
Data,6/10/2022,12:22:21;428,9142,0,0,0
Data,6/10/2022,12:22:21;828,9143,0,0,0
Data,6/10/2022,12:22:22;228,9144,0,0,0
Data,6/10/2022,12:22:22;628,9145,0,0,0
Data,6/10/2022,12:22:23;028,9146,0,0,0
Data,6/10/2022,12:22:23;428,9147,0,0,0
Data,6/10/2022,12:22:23;828,9148,0,0,0
Data,6/10/2022,12:22:24;228,9149,0,0,0
Data,6/10/2022,12:22:24;628,9150,0,0,0
Data,6/10/2022,12:22:25;028,9151,0,0,0
Data,6/10/2022,12:22:25;428,9152,0,0,0
Data,6/10/2022,12:22:25;828,9153,0,0,0
Data,6/10/2022,12:22:26;228,9154,0,0,0
Data,6/10/2022,12:22:26;628,9155,0,0,0
Data,6/10/2022,12:22:27;028,9156,0,0,0
Data,6/10/2022,12:22:27;428,9157,0,0,0
Data,6/10/2022,12:22:27;828,9158,0,0,0
Data,6/10/2022,12:22:28;228,9159,0,0,0
Data,6/10/2022,12:22:28;628,9160,0,0,0
Data,6/10/2022,12:22:29;028,9161,0,0,1
Data,6/10/2022,12:22:29;428,9162,0,0,0
Data,6/10/2022,12:22:29;828,9163,0,0,0
Data,6/10/2022,12:22:30;228,9164,0,0,0
Data,6/10/2022,12:22:30;628,9165,0,0,0
Data,6/10/2022,12:22:31;028,9166,0,0,0
Data,6/10/2022,12:22:31;428,9167,0,0,0
Data,6/10/2022,12:22:31;828,9168,0,0,0
Data,6/10/2022,12:22:32;228,9169,0,0,0
Data,6/10/2022,12:22:32;628,9170,0,1,0
Data,6/10/2022,12:22:33;028,9171,0,0,0
Data,6/10/2022,12:22:33;428,9172,0,0,0
Data,6/10/2022,12:22:33;828,9173,0,0,0
Data,6/10/2022,12:22:34;228,9174,0,0,0
Data,6/10/2022,12:22:34;628,9175,0,0,0
Data,6/10/2022,12:22:35;028,9176,1,0,0
Data,6/10/2022,12:22:35;428,9177,0,0,0
Data,6/10/2022,12:22:35;828,9178,0,1,0
Data,6/10/2022,12:22:36;228,9179,0,0,0
Data,6/10/2022,12:22:36;628,9180,0,0,0
Data,6/10/2022,12:22:37;028,9181,0,0,0
Data,6/10/2022,12:22:37;428,9182,0,0,0
Data,6/10/2022,12:22:37;828,9183,0,0,0
Data,6/10/2022,12:22:38;228,9184,0,0,0
Data,6/10/2022,12:22:38;628,9185,0,0,0
Data,6/10/2022,12:22:39;028,9186,0,0,0
Data,6/10/2022,12:22:39;428,9187,0,0,0
Data,6/10/2022,12:22:39;828,9188,0,0,0
Data,6/10/2022,12:22:40;228,9189,0,0,0
Data,6/10/2022,12:22:40;628,9190,0,0,0
Data,6/10/2022,12:22:41;028,9191,0,0,0
Data,6/10/2022,12:22:41;428,9192,0,0,0
Data,6/10/2022,12:22:41;828,9193,0,1,0
Data,6/10/2022,12:22:42;228,9194,0,0,0
Data,6/10/2022,12:22:42;628,9195,0,1,0
Data,6/10/2022,12:22:43;028,9196,0,0,0
Data,6/10/2022,12:22:43;428,9197,0,0,0
Data,6/10/2022,12:22:43;828,9198,0,0,0
Data,6/10/2022,12:22:44;228,9199,0,0,0
Data,6/10/2022,12:22:44;628,9200,0,0,0
Data,6/10/2022,12:22:45;028,9201,0,0,0
Data,6/10/2022,12:22:45;428,9202,0,0,0
Data,6/10/2022,12:22:45;828,9203,0,0,0
Data,6/10/2022,12:22:46;228,9204,0,0,0
Data,6/10/2022,12:22:46;628,9205,0,0,0
Data,6/10/2022,12:22:47;028,9206,0,0,0
Data,6/10/2022,12:22:47;428,9207,0,1,0
Data,6/10/2022,12:22:47;828,9208,0,0,0
Data,6/10/2022,12:22:48;228,9209,0,0,0
Data,6/10/2022,12:22:48;628,9210,0,0,0
Data,6/10/2022,12:22:49;028,9211,0,0,0
Data,6/10/2022,12:22:49;428,9212,0,0,0
Data,6/10/2022,12:22:49;828,9213,0,0,0
Data,6/10/2022,12:22:50;228,9214,0,0,0
Data,6/10/2022,12:22:50;628,9215,0,0,0
Data,6/10/2022,12:22:51;028,9216,0,1,0
Data,6/10/2022,12:22:51;428,9217,0,0,0
Data,6/10/2022,12:22:51;828,9218,0,0,0
Data,6/10/2022,12:22:52;228,9219,0,0,0
Data,6/10/2022,12:22:52;628,9220,0,0,0
Data,6/10/2022,12:22:53;028,9221,0,0,0
Data,6/10/2022,12:22:53;428,9222,0,1,0
Data,6/10/2022,12:22:53;828,9223,0,0,0
Data,6/10/2022,12:22:54;228,9224,0,1,0
Data,6/10/2022,12:22:54;628,9225,0,0,0
Data,6/10/2022,12:22:55;028,9226,0,0,0
Data,6/10/2022,12:22:55;428,9227,1,0,0
Data,6/10/2022,12:22:55;828,9228,0,0,0
Data,6/10/2022,12:22:56;228,9229,0,0,0
Data,6/10/2022,12:22:56;628,9230,0,0,0
Data,6/10/2022,12:22:57;028,9231,0,0,0
Data,6/10/2022,12:22:57;428,9232,0,0,0
Data,6/10/2022,12:22:57;828,9233,0,0,0
Data,6/10/2022,12:22:58;228,9234,0,0,0
Data,6/10/2022,12:22:58;628,9235,0,0,0
Data,6/10/2022,12:22:59;028,9236,0,0,0
Data,6/10/2022,12:22:59;428,9237,0,0,0
Data,6/10/2022,12:22:59;828,9238,0,0,0
Data,6/10/2022,12:23:00;228,9239,0,0,0
Data,6/10/2022,12:23:00;628,9240,0,0,0
Data,6/10/2022,12:23:01;028,9241,1,0,0
Data,6/10/2022,12:23:01;428,9242,0,1,0
Data,6/10/2022,12:23:01;828,9243,0,0,0
Data,6/10/2022,12:23:02;228,9244,1,0,0
Data,6/10/2022,12:23:02;628,9245,0,0,0
Data,6/10/2022,12:23:03;028,9246,0,0,0
Data,6/10/2022,12:23:03;428,9247,0,0,0
Data,6/10/2022,12:23:03;828,9248,0,0,0
Data,6/10/2022,12:23:04;228,9249,0,0,0
Data,6/10/2022,12:23:04;628,9250,0,0,0
Data,6/10/2022,12:23:05;028,9251,0,1,0
Data,6/10/2022,12:23:05;428,9252,0,0,0
Data,6/10/2022,12:23:05;828,9253,0,0,0
Data,6/10/2022,12:23:06;228,9254,0,0,0
Data,6/10/2022,12:23:06;628,9255,0,0,0
Data,6/10/2022,12:23:07;028,9256,0,0,0
Data,6/10/2022,12:23:07;428,9257,0,0,0
Data,6/10/2022,12:23:07;828,9258,0,0,0
Data,6/10/2022,12:23:08;228,9259,0,0,0
Data,6/10/2022,12:23:08;628,9260,0,0,0
Data,6/10/2022,12:23:09;028,9261,0,0,0
Data,6/10/2022,12:23:09;428,9262,0,0,0
Data,6/10/2022,12:23:09;828,9263,0,1,0
Data,6/10/2022,12:23:10;228,9264,0,0,0
Data,6/10/2022,12:23:10;628,9265,0,0,0
Data,6/10/2022,12:23:11;028,9266,0,0,0
Data,6/10/2022,12:23:11;428,9267,0,1,0
Data,6/10/2022,12:23:11;828,9268,0,0,0
Data,6/10/2022,12:23:12;228,9269,0,0,0
Data,6/10/2022,12:23:12;628,9270,0,0,0
Data,6/10/2022,12:23:13;028,9271,0,0,0
Data,6/10/2022,12:23:13;428,9272,0,0,0
Data,6/10/2022,12:23:13;828,9273,0,0,0
Data,6/10/2022,12:23:14;228,9274,0,0,0
Data,6/10/2022,12:23:14;628,9275,0,0,0
Data,6/10/2022,12:23:15;028,9276,0,0,0
Data,6/10/2022,12:23:15;428,9277,0,0,0
Data,6/10/2022,12:23:15;828,9278,0,0,0
Data,6/10/2022,12:23:16;228,9279,0,0,0
Data,6/10/2022,12:23:16;628,9280,0,0,0
Data,6/10/2022,12:23:17;028,9281,0,0,0
Data,6/10/2022,12:23:17;428,9282,0,0,0
Data,6/10/2022,12:23:17;828,9283,0,0,0
Data,6/10/2022,12:23:18;228,9284,0,0,0
Data,6/10/2022,12:23:18;628,9285,0,0,0
Data,6/10/2022,12:23:19;028,9286,0,0,0
Data,6/10/2022,12:23:19;428,9287,0,0,0
Data,6/10/2022,12:23:19;828,9288,0,0,0
Data,6/10/2022,12:23:20;228,9289,0,0,0
Data,6/10/2022,12:23:20;628,9290,0,0,0
Data,6/10/2022,12:23:21;028,9291,0,0,0
Data,6/10/2022,12:23:21;428,9292,0,0,0
Data,6/10/2022,12:23:21;828,9293,0,1,0
Data,6/10/2022,12:23:22;228,9294,0,0,0
Data,6/10/2022,12:23:22;628,9295,0,0,0
Data,6/10/2022,12:23:23;028,9296,0,0,0
Data,6/10/2022,12:23:23;428,9297,0,0,0
Data,6/10/2022,12:23:23;828,9298,0,1,0
Data,6/10/2022,12:23:24;228,9299,0,0,0
Data,6/10/2022,12:23:24;628,9300,0,0,0
Data,6/10/2022,12:23:25;028,9301,0,0,0
Data,6/10/2022,12:23:25;428,9302,0,0,0
Data,6/10/2022,12:23:25;828,9303,0,0,0
Data,6/10/2022,12:23:26;228,9304,0,0,0
