Header:,Date,Time,Program:MainProgram\BagID,Program:MainProgram\ProductCode,Program:MainProgram\MaterialWeight
Data,6/29/2022,09:34:31;670,106436,230,11.9
Data,6/29/2022,09:34:32;610,106437,230,12.087999
Data,6/29/2022,09:34:33;550,106438,230,12.0538
Data,6/29/2022,09:34:34;490,106439,230,12.0196
Data,6/29/2022,09:34:35;430,106440,230,11.985399
Data,6/29/2022,09:34:36;370,106441,230,11.9512
Data,6/29/2022,09:34:37;310,106442,230,11.917
Data,6/29/2022,09:34:38;250,106443,230,12.105
Data,6/29/2022,09:34:39;190,106444,230,12.0708
Data,6/29/2022,09:34:40;130,106445,230,12.036599
Data,6/29/2022,09:34:41;070,106446,230,12.002399
Data,6/29/2022,09:34:42;010,106447,230,11.9682
Data,6/29/2022,09:34:42;950,106448,230,11.934
Data,6/29/2022,09:34:43;890,106449,230,12.122
Data,6/29/2022,09:34:44;830,106450,230,12.0878
Data,6/29/2022,09:34:45;770,106451,230,12.053599
Data,6/29/2022,09:34:46;710,106452,230,12.0194
Data,6/29/2022,09:34:47;650,106453,230,11.9852
Data,6/29/2022,09:34:48;590,106454,230,11.950999
Data,6/29/2022,09:34:49;530,106455,230,11.9168
Data,6/29/2022,09:34:50;470,106456,230,12.104799
Data,6/29/2022,09:34:51;410,106457,230,12.0706
Data,6/29/2022,09:34:52;350,106458,230,12.0364
Data,6/29/2022,09:34:53;290,106459,230,12.002199
Data,6/29/2022,09:34:54;230,106460,230,11.967999
Data,6/29/2022,09:34:55;170,106461,230,11.9338
Data,6/29/2022,09:34:56;110,106462,230,12.121799
Data,6/29/2022,09:34:57;050,106463,230,12.0876
Data,6/29/2022,09:34:57;990,106464,230,12.0534
Data,6/29/2022,09:34:58;930,106465,230,12.019199
Data,6/29/2022,09:34:59;870,106466,230,11.985
Data,6/29/2022,09:35:00;810,106467,230,11.9508
Data,6/29/2022,09:35:01;750,106468,230,11.916599
Data,6/29/2022,09:35:02;690,106469,230,12.1046
Data,6/29/2022,09:35:03;630,106470,230,12.070399
Data,6/29/2022,09:35:04;570,106471,230,12.0362
Data,6/29/2022,09:35:05;510,106472,230,12.002
Data,6/29/2022,09:35:06;450,106473,230,11.967799
Data,6/29/2022,09:35:07;390,106474,230,11.933599
Data,6/29/2022,09:35:08;330,106475,230,12.121599
Data,6/29/2022,09:35:09;270,106476,230,12.087399
Data,6/29/2022,09:35:10;210,106477,230,12.0532
Data,6/29/2022,09:35:11;150,106478,230,12.019
Data,6/29/2022,09:35:12;090,106479,230,11.984799
Data,6/29/2022,09:35:13;030,106480,230,11.9506
Data,6/29/2022,09:35:13;970,106481,230,11.9164
Data,6/29/2022,09:35:14;910,106482,230,12.1044
Data,6/29/2022,09:35:15;850,106483,230,12.0702
Data,6/29/2022,09:35:16;790,106484,230,12.035999
Data,6/29/2022,09:35:17;730,106485,230,12.0018
Data,6/29/2022,09:35:18;670,106486,230,11.9676
Data,6/29/2022,09:35:19;610,106487,230,11.933399
Data,6/29/2022,09:35:20;550,106488,230,12.1214
Data,6/29/2022,09:35:21;490,106489,230,12.087199
Data,6/29/2022,09:35:22;430,106490,230,12.052999
Data,6/29/2022,09:35:23;370,106491,230,12.0188
Data,6/29/2022,09:35:24;310,106492,230,11.9846
Data,6/29/2022,09:35:25;250,106493,230,11.950399
Data,6/29/2022,09:35:26;190,106494,230,11.9162
Data,6/29/2022,09:35:27;130,106495,230,12.104199
Data,6/29/2022,09:35:28;070,106496,230,12.07
Data,6/29/2022,09:35:29;010,106497,230,12.0358
Data,6/29/2022,09:35:29;950,106498,230,12.001599
Data,6/29/2022,09:35:30;890,106499,230,11.9674
Data,6/29/2022,09:35:31;830,106500,230,11.9332
Data,6/29/2022,09:35:32;770,106501,230,12.1212
Data,6/29/2022,09:35:33;710,106502,230,12.087
Data,6/29/2022,09:35:34;650,106503,230,12.052799
Data,6/29/2022,09:35:35;590,106504,230,12.0186
Data,6/29/2022,09:35:36;530,106505,230,11.9844
Data,6/29/2022,09:35:37;470,106506,230,11.9502
Data,6/29/2022,09:35:38;410,106507,230,11.915999
Data,6/29/2022,09:35:39;350,106508,230,12.104
Data,6/29/2022,09:35:40;290,106509,230,12.069799
Data,6/29/2022,09:35:41;230,106510,230,12.0356
Data,6/29/2022,09:35:42;170,106511,230,12.0014
Data,6/29/2022,09:35:43;110,106512,230,11.967199
Data,6/29/2022,09:35:44;050,106513,230,11.933
Data,6/29/2022,09:35:44;990,106514,230,12.120999
Data,6/29/2022,09:35:45;930,106515,230,12.0868
Data,6/29/2022,09:35:46;870,106516,230,12.0526
Data,6/29/2022,09:35:47;810,106517,230,12.018399
Data,6/29/2022,09:35:48;750,106518,230,11.9842
Data,6/29/2022,09:35:49;690,106519,230,11.95
Data,6/29/2022,09:35:50;630,106520,230,11.9158
Data,6/29/2022,09:35:51;570,106521,230,12.1038
Data,6/29/2022,09:35:52;510,106522,230,12.069599
Data,6/29/2022,09:35:53;450,106523,230,12.035399
Data,6/29/2022,09:35:54;390,106524,230,12.0012
Data,6/29/2022,09:35:55;330,106525,230,11.967
Data,6/29/2022,09:35:56;270,106526,230,11.932799
Data,6/29/2022,09:35:57;210,106527,230,12.1208
Data,6/29/2022,09:35:58;150,106528,230,12.086599
Data,6/29/2022,09:35:59;090,106529,230,12.0524
Data,6/29/2022,09:36:00;030,106530,230,12.0182
Data,6/29/2022,09:36:00;970,106531,230,11.983999
Data,6/29/2022,09:36:01;910,106532,230,11.9498
Data,6/29/2022,09:36:02;850,106533,230,11.9156
Data,6/29/2022,09:36:03;790,106534,230,12.1036
Data,6/29/2022,09:36:04;730,106535,230,12.0694
Data,6/29/2022,09:36:05;670,106536,230,12.035199
Data,6/29/2022,09:36:06;610,106537,230,12.000999
Data,6/29/2022,09:36:07;550,106538,230,11.9668
Data,6/29/2022,09:36:08;490,106539,230,11.9326
Data,6/29/2022,09:36:09;430,106540,230,12.1206
Data,6/29/2022,09:36:10;370,106541,230,12.0864
Data,6/29/2022,09:36:11;310,106542,230,12.052199
Data,6/29/2022,09:36:12;250,106543,230,12.018
Data,6/29/2022,09:36:13;190,106544,230,11.9838
Data,6/29/2022,09:36:14;130,106545,230,11.949599
Data,6/29/2022,09:36:15;070,106546,230,11.9154
Data,6/29/2022,09:36:16;010,106547,230,12.103399
Data,6/29/2022,09:36:16;950,106548,230,12.0692
Data,6/29/2022,09:36:17;890,106549,230,12.035
Data,6/29/2022,09:36:18;830,106550,230,12.000799
Data,6/29/2022,09:36:19;770,106551,230,11.966599
Data,6/29/2022,09:36:20;710,106552,230,11.9324
Data,6/29/2022,09:36:21;650,106553,230,12.120399
Data,6/29/2022,09:36:22;590,106554,230,12.0862
Data,6/29/2022,09:36:23;530,106555,230,12.052
Data,6/29/2022,09:36:24;470,106556,230,12.017799
Data,6/29/2022,09:36:25;410,106557,230,11.9836
Data,6/29/2022,09:36:26;350,106558,230,11.9494
Data,6/29/2022,09:36:27;290,106559,230,11.915199
Data,6/29/2022,09:36:28;230,106560,230,12.1032
Data,6/29/2022,09:36:29;170,106561,230,12.068999
Data,6/29/2022,09:36:30;110,106562,230,12.0348
Data,6/29/2022,09:36:31;050,106563,230,12.0006
Data,6/29/2022,09:36:31;990,106564,230,11.966399
Data,6/29/2022,09:36:32;930,106565,230,11.932199
Data,6/29/2022,09:36:33;870,106566,230,12.120199
Data,6/29/2022,09:36:34;810,106567,230,12.085999
Data,6/29/2022,09:36:35;750,106568,230,12.0518
Data,6/29/2022,09:36:36;690,106569,230,12.0176
Data,6/29/2022,09:36:37;630,106570,230,11.983399
Data,6/29/2022,09:36:38;570,106571,230,11.9492
Data,6/29/2022,09:36:39;510,106572,230,11.915
Data,6/29/2022,09:36:40;450,106573,230,12.103
Data,6/29/2022,09:36:41;390,106574,230,12.0688
Data,6/29/2022,09:36:42;330,106575,230,12.034599
Data,6/29/2022,09:36:43;270,106576,230,12.0004
Data,6/29/2022,09:36:44;210,106577,230,11.9662
Data,6/29/2022,09:36:45;150,106578,230,11.931999
Data,6/29/2022,09:36:46;090,106579,230,12.12
Data,6/29/2022,09:36:47;030,106580,230,12.085799
Data,6/29/2022,09:36:47;970,106581,230,12.0516
Data,6/29/2022,09:36:48;910,106582,230,12.0174
Data,6/29/2022,09:36:49;850,106583,230,11.9832
Data,6/29/2022,09:36:50;790,106584,230,11.948999
Data,6/29/2022,09:36:51;730,106585,230,11.9148
Data,6/29/2022,09:36:52;670,106586,230,12.102799
Data,6/29/2022,09:36:53;610,106587,230,12.0686
Data,6/29/2022,09:36:54;550,106588,230,12.0344
Data,6/29/2022,09:36:55;490,106589,230,12.000199
Data,6/29/2022,09:36:56;430,106590,230,11.966
Data,6/29/2022,09:36:57;370,106591,230,11.9318
Data,6/29/2022,09:36:58;310,106592,230,12.1198
Data,6/29/2022,09:36:59;250,106593,230,12.0856
Data,6/29/2022,09:37:00;190,106594,230,12.051399
Data,6/29/2022,09:37:01;130,106595,230,12.0172
Data,6/29/2022,09:37:02;070,106596,230,11.983
Data,6/29/2022,09:37:03;010,106597,230,11.9488
Data,6/29/2022,09:37:03;950,106598,230,11.914599
Data,6/29/2022,09:37:04;890,106599,230,12.1026
Data,6/29/2022,09:37:05;830,106600,230,12.068399
Data,6/29/2022,09:37:06;770,106601,230,12.0342
Data,6/29/2022,09:37:07;710,106602,230,12
Data,6/29/2022,09:37:08;650,106603,230,11.965799
Data,6/29/2022,09:37:09;590,106604,230,11.9316
Data,6/29/2022,09:37:10;530,106605,230,12.119599
Data,6/29/2022,09:37:11;470,106606,230,12.0854
Data,6/29/2022,09:37:12;410,106607,230,12.0512
Data,6/29/2022,09:37:13;350,106608,230,12.016999
Data,6/29/2022,09:37:14;290,106609,230,11.9828
Data,6/29/2022,09:37:15;230,106610,230,11.9486
Data,6/29/2022,09:37:16;170,106611,230,11.914399
Data,6/29/2022,09:37:17;110,106612,230,12.1024
Data,6/29/2022,09:37:18;050,106613,230,12.068199
Data,6/29/2022,09:37:18;990,106614,230,12.033999
Data,6/29/2022,09:37:19;930,106615,230,11.9998
Data,6/29/2022,09:37:20;870,106616,230,11.9656
Data,6/29/2022,09:37:21;810,106617,230,11.931399
Data,6/29/2022,09:37:22;750,106618,230,12.1194
Data,6/29/2022,09:37:23;690,106619,230,12.085199
Data,6/29/2022,09:37:24;630,106620,230,12.051
Data,6/29/2022,09:37:25;570,106621,230,12.0168
Data,6/29/2022,09:37:26;510,106622,230,11.982599
Data,6/29/2022,09:37:27;450,106623,230,11.9484
Data,6/29/2022,09:37:28;390,106624,230,11.9142
Data,6/29/2022,09:37:29;330,106625,230,12.1022
Data,6/29/2022,09:37:30;270,106626,230,12.068
Data,6/29/2022,09:37:31;210,106627,230,12.033799
Data,6/29/2022,09:37:32;150,106628,230,11.999599
Data,6/29/2022,09:37:33;090,106629,230,11.9654
Data,6/29/2022,09:37:34;030,106630,230,11.9312
Data,6/29/2022,09:37:34;970,106631,230,12.1192
Data,6/29/2022,09:37:35;910,106632,230,12.085
Data,6/29/2022,09:37:36;850,106633,230,12.050799
Data,6/29/2022,09:37:37;790,106634,230,12.0166
Data,6/29/2022,09:37:38;730,106635,230,11.9824
Data,6/29/2022,09:37:39;670,106636,230,11.948199
Data,6/29/2022,09:37:40;610,106637,230,11.914
Data,6/29/2022,09:37:41;550,106638,230,12.101999
Data,6/29/2022,09:37:42;490,106639,230,12.0678
Data,6/29/2022,09:37:43;430,106640,230,12.0336
Data,6/29/2022,09:37:44;370,106641,230,11.999399
Data,6/29/2022,09:37:45;310,106642,230,11.965199
Data,6/29/2022,09:37:46;250,106643,230,11.931
Data,6/29/2022,09:37:47;190,106644,230,12.118999
Data,6/29/2022,09:37:48;130,106645,230,12.0848
Data,6/29/2022,09:37:49;070,106646,230,12.0506
Data,6/29/2022,09:37:50;010,106647,230,12.016399
Data,6/29/2022,09:37:50;950,106648,230,11.9822
Data,6/29/2022,09:37:51;890,106649,230,11.948
Data,6/29/2022,09:37:52;830,106650,230,11.913799
Data,6/29/2022,09:37:53;770,106651,230,12.1018
Data,6/29/2022,09:37:54;710,106652,230,12.067599
Data,6/29/2022,09:37:55;650,106653,230,12.0334
Data,6/29/2022,09:37:56;590,106654,230,11.9992
Data,6/29/2022,09:37:57;530,106655,230,11.964999
Data,6/29/2022,09:37:58;470,106656,230,11.930799
Data,6/29/2022,09:37:59;410,106657,230,12.118799
Data,6/29/2022,09:38:00;350,106658,230,12.084599
Data,6/29/2022,09:38:01;290,106659,230,12.0504
Data,6/29/2022,09:38:02;230,106660,230,12.0162
Data,6/29/2022,09:38:03;170,106661,230,11.981999
Data,6/29/2022,09:38:04;110,106662,230,11.9478
Data,6/29/2022,09:38:05;050,106663,230,11.9136
Data,6/29/2022,09:38:05;990,106664,230,12.1016
Data,6/29/2022,09:38:06;930,106665,230,12.0674
Data,6/29/2022,09:38:07;870,106666,230,12.033199
Data,6/29/2022,09:38:08;810,106667,230,11.999
Data,6/29/2022,09:38:09;750,106668,230,11.9648
Data,6/29/2022,09:38:10;690,106669,230,11.930599
Data,6/29/2022,09:38:11;630,106670,230,12.1186
Data,6/29/2022,09:38:12;570,106671,230,12.084399
Data,6/29/2022,09:38:13;510,106672,230,12.0502
Data,6/29/2022,09:38:14;450,106673,230,12.016
Data,6/29/2022,09:38:15;390,106674,230,11.9818
Data,6/29/2022,09:38:16;330,106675,230,11.947599
Data,6/29/2022,09:38:17;270,106676,230,11.9134
Data,6/29/2022,09:38:18;210,106677,230,12.101399
Data,6/29/2022,09:38:19;150,106678,230,12.0672
Data,6/29/2022,09:38:20;090,106679,230,12.033
Data,6/29/2022,09:38:21;030,106680,230,11.998799
Data,6/29/2022,09:38:21;970,106681,230,11.9646
Data,6/29/2022,09:38:22;910,106682,230,11.9304
Data,6/29/2022,09:38:23;850,106683,230,12.1184
Data,6/29/2022,09:38:24;790,106684,230,12.0842
Data,6/29/2022,09:38:25;730,106685,230,12.049999
Data,6/29/2022,09:38:26;670,106686,230,12.0158
Data,6/29/2022,09:38:27;610,106687,230,11.9816
Data,6/29/2022,09:38:28;550,106688,230,11.9474
Data,6/29/2022,09:38:29;490,106689,230,11.913199
Data,6/29/2022,09:38:30;430,106690,230,12.1012
Data,6/29/2022,09:38:31;370,106691,230,12.066999
Data,6/29/2022,09:38:32;310,106692,230,12.0328
Data,6/29/2022,09:38:33;250,106693,230,11.9986
Data,6/29/2022,09:38:34;190,106694,230,11.964399
Data,6/29/2022,09:38:35;130,106695,230,11.9302
Data,6/29/2022,09:38:36;070,106696,230,12.118199
Data,6/29/2022,09:38:37;010,106697,230,12.083799
Data,6/29/2022,09:38:37;950,106698,230,12.0496
Data,6/29/2022,09:38:38;890,106699,230,12.0154
Data,6/29/2022,09:38:39;830,106700,230,11.981199
Data,6/29/2022,09:38:40;770,106701,230,11.947
Data,6/29/2022,09:38:41;710,106702,230,11.9128
Data,6/29/2022,09:38:42;650,106703,230,12.1008
Data,6/29/2022,09:38:43;590,106704,230,12.0666
Data,6/29/2022,09:38:44;530,106705,230,12.032399
Data,6/29/2022,09:38:45;470,106706,230,11.998199
Data,6/29/2022,09:38:46;410,106707,230,11.964
Data,6/29/2022,09:38:47;350,106708,230,11.9298
Data,6/29/2022,09:38:48;290,106709,230,12.1178
Data,6/29/2022,09:38:49;230,106710,230,12.0836
Data,6/29/2022,09:38:50;170,106711,230,12.049399
Data,6/29/2022,09:38:51;110,106712,230,12.0152
Data,6/29/2022,09:38:52;050,106713,230,11.981
Data,6/29/2022,09:38:52;990,106714,230,11.946799
Data,6/29/2022,09:38:53;930,106715,230,11.9126
Data,6/29/2022,09:38:54;870,106716,230,12.100599
Data,6/29/2022,09:38:55;810,106717,230,12.0664
Data,6/29/2022,09:38:56;750,106718,230,12.0322
Data,6/29/2022,09:38:57;690,106719,230,11.997999
Data,6/29/2022,09:38:58;630,106720,230,11.963799
Data,6/29/2022,09:38:59;570,106721,230,11.9296
Data,6/29/2022,09:39:00;510,106722,230,12.117599
Data,6/29/2022,09:39:01;450,106723,230,12.0834
Data,6/29/2022,09:39:02;390,106724,230,12.0492
Data,6/29/2022,09:39:03;330,106725,230,12.014999
Data,6/29/2022,09:39:04;270,106726,230,11.9808
Data,6/29/2022,09:39:05;210,106727,230,11.9466
Data,6/29/2022,09:39:06;150,106728,230,11.912399
Data,6/29/2022,09:39:07;090,106729,230,12.1004
Data,6/29/2022,09:39:08;030,106730,230,12.066199
Data,6/29/2022,09:39:08;970,106731,230,12.032
Data,6/29/2022,09:39:09;910,106732,230,11.9978
Data,6/29/2022,09:39:10;850,106733,230,11.963599
Data,6/29/2022,09:39:11;790,106734,230,11.929399
Data,6/29/2022,09:39:12;730,106735,230,12.117399
Data,6/29/2022,09:39:13;670,106736,230,12.0832
Data,6/29/2022,09:39:14;610,106737,230,12.049
Data,6/29/2022,09:39:15;550,106738,230,12.0148
Data,6/29/2022,09:39:16;490,106739,230,11.980599
Data,6/29/2022,09:39:17;430,106740,230,11.9464
Data,6/29/2022,09:39:18;370,106741,230,11.9122
Data,6/29/2022,09:39:19;310,106742,230,12.1002
Data,6/29/2022,09:39:20;250,106743,230,12.066
Data,6/29/2022,09:39:21;190,106744,230,12.031799
Data,6/29/2022,09:39:22;130,106745,230,11.9976
Data,6/29/2022,09:39:23;070,106746,230,11.9634
Data,6/29/2022,09:39:24;010,106747,230,11.929199
Data,6/29/2022,09:39:24;950,106748,230,12.1172
Data,6/29/2022,09:39:25;890,106749,230,12.082999
Data,6/29/2022,09:39:26;830,106750,230,12.0488
Data,6/29/2022,09:39:27;770,106751,230,12.0146
Data,6/29/2022,09:39:28;710,106752,230,11.9804
Data,6/29/2022,09:39:29;650,106753,230,11.946199
Data,6/29/2022,09:39:30;590,106754,230,11.912
Data,6/29/2022,09:39:31;530,106755,230,12.099999
Data,6/29/2022,09:39:32;470,106756,230,12.0658
Data,6/29/2022,09:39:33;410,106757,230,12.0316
Data,6/29/2022,09:39:34;350,106758,230,11.997399
Data,6/29/2022,09:39:35;290,106759,230,11.9632
Data,6/29/2022,09:39:36;230,106760,230,11.929
Data,6/29/2022,09:39:37;170,106761,230,12.117
Data,6/29/2022,09:39:38;110,106762,230,12.0828
Data,6/29/2022,09:39:39;050,106763,230,12.048599
Data,6/29/2022,09:39:39;990,106764,230,12.0144
Data,6/29/2022,09:39:40;930,106765,230,11.9802
Data,6/29/2022,09:39:41;870,106766,230,11.945999
Data,6/29/2022,09:39:42;810,106767,230,11.911799
Data,6/29/2022,09:39:43;750,106768,230,12.099799
Data,6/29/2022,09:39:44;690,106769,230,12.065599
Data,6/29/2022,09:39:45;630,106770,230,12.0314
Data,6/29/2022,09:39:46;570,106771,230,11.9972
Data,6/29/2022,09:39:47;510,106772,230,11.962999
Data,6/29/2022,09:39:48;450,106773,230,11.9288
Data,6/29/2022,09:39:49;390,106774,230,12.116799
Data,6/29/2022,09:39:50;330,106775,230,12.0826
Data,6/29/2022,09:39:51;270,106776,230,12.0484
Data,6/29/2022,09:39:52;210,106777,230,12.014199
Data,6/29/2022,09:39:53;150,106778,230,11.98
Data,6/29/2022,09:39:54;090,106779,230,11.9458
Data,6/29/2022,09:39:55;030,106780,230,11.911599
Data,6/29/2022,09:39:55;970,106781,230,12.0996
Data,6/29/2022,09:39:56;910,106782,230,12.065399
Data,6/29/2022,09:39:57;850,106783,230,12.031199
Data,6/29/2022,09:39:58;790,106784,230,11.997
Data,6/29/2022,09:39:59;730,106785,230,11.9628
Data,6/29/2022,09:40:00;670,106786,230,11.928599
Data,6/29/2022,09:40:01;610,106787,230,12.1166
Data,6/29/2022,09:40:02;550,106788,230,12.082399
Data,6/29/2022,09:40:03;490,106789,230,12.0482
Data,6/29/2022,09:40:04;430,106790,230,12.014
Data,6/29/2022,09:40:05;370,106791,230,11.979799
Data,6/29/2022,09:40:06;310,106792,230,11.9456
Data,6/29/2022,09:40:07;250,106793,230,11.9114
Data,6/29/2022,09:40:08;190,106794,230,12.0994
Data,6/29/2022,09:40:09;130,106795,230,12.0652
Data,6/29/2022,09:40:10;070,106796,230,12.030999
Data,6/29/2022,09:40:11;010,106797,230,11.996799
Data,6/29/2022,09:40:11;950,106798,230,11.9626
Data,6/29/2022,09:40:12;890,106799,230,11.9284
Data,6/29/2022,09:40:13;830,106800,230,12.1164
Data,6/29/2022,09:40:14;770,106801,230,12.0822
Data,6/29/2022,09:40:15;710,106802,230,12.047999
Data,6/29/2022,09:40:16;650,106803,230,12.0138
Data,6/29/2022,09:40:17;590,106804,230,11.9796
Data,6/29/2022,09:40:18;530,106805,230,11.945399
Data,6/29/2022,09:40:19;470,106806,230,11.9112
Data,6/29/2022,09:40:20;410,106807,230,12.099199
Data,6/29/2022,09:40:21;350,106808,230,12.065
Data,6/29/2022,09:40:22;290,106809,230,12.0308
Data,6/29/2022,09:40:23;230,106810,230,11.996599
Data,6/29/2022,09:40:24;170,106811,230,11.962399
Data,6/29/2022,09:40:25;110,106812,230,11.9282
Data,6/29/2022,09:40:26;050,106813,230,12.116199
Data,6/29/2022,09:40:26;990,106814,230,12.082
Data,6/29/2022,09:40:27;930,106815,230,12.0478
Data,6/29/2022,09:40:28;870,106816,230,12.013599
Data,6/29/2022,09:40:29;810,106817,230,11.9794
Data,6/29/2022,09:40:30;750,106818,230,11.9452
Data,6/29/2022,09:40:31;690,106819,230,11.910999
Data,6/29/2022,09:40:32;630,106820,230,12.099
Data,6/29/2022,09:40:33;570,106821,230,12.064799
Data,6/29/2022,09:40:34;510,106822,230,12.0306
Data,6/29/2022,09:40:35;450,106823,230,11.9964
Data,6/29/2022,09:40:36;390,106824,230,11.962199
Data,6/29/2022,09:40:37;330,106825,230,11.927999
Data,6/29/2022,09:40:38;270,106826,230,12.115999
Data,6/29/2022,09:40:39;210,106827,230,12.0818
Data,6/29/2022,09:40:40;150,106828,230,12.0476
Data,6/29/2022,09:40:41;090,106829,230,12.0134
Data,6/29/2022,09:40:42;030,106830,230,11.979199
Data,6/29/2022,09:40:42;970,106831,230,11.945
Data,6/29/2022,09:40:43;910,106832,230,11.9108
Data,6/29/2022,09:40:44;850,106833,230,12.0988
Data,6/29/2022,09:40:45;790,106834,230,12.0646
Data,6/29/2022,09:40:46;730,106835,230,12.030399
Data,6/29/2022,09:40:47;670,106836,230,11.9962
Data,6/29/2022,09:40:48;610,106837,230,11.962
Data,6/29/2022,09:40:49;550,106838,230,11.927799
Data,6/29/2022,09:40:50;490,106839,230,12.1158
Data,6/29/2022,09:40:51;430,106840,230,12.081599
Data,6/29/2022,09:40:52;370,106841,230,12.0474
Data,6/29/2022,09:40:53;310,106842,230,12.0132
Data,6/29/2022,09:40:54;250,106843,230,11.979
Data,6/29/2022,09:40:55;190,106844,230,11.944799
Data,6/29/2022,09:40:56;130,106845,230,11.9106
Data,6/29/2022,09:40:57;070,106846,230,12.098599
Data,6/29/2022,09:40:58;010,106847,230,12.0644
Data,6/29/2022,09:40:58;950,106848,230,12.0302
Data,6/29/2022,09:40:59;890,106849,230,11.995999
Data,6/29/2022,09:41:00;830,106850,230,11.9618
Data,6/29/2022,09:41:01;770,106851,230,11.9276
Data,6/29/2022,09:41:02;710,106852,230,12.1156
Data,6/29/2022,09:41:03;650,106853,230,12.0814
Data,6/29/2022,09:41:04;590,106854,230,12.047199
Data,6/29/2022,09:41:05;530,106855,230,12.013
Data,6/29/2022,09:41:06;470,106856,230,11.9788
Data,6/29/2022,09:41:07;410,106857,230,11.944599
Data,6/29/2022,09:41:08;350,106858,230,11.910399
Data,6/29/2022,09:41:09;290,106859,230,12.098399
Data,6/29/2022,09:41:10;230,106860,230,12.064199
Data,6/29/2022,09:41:11;170,106861,230,12.03
Data,6/29/2022,09:41:12;110,106862,230,11.9958
Data,6/29/2022,09:41:13;050,106863,230,11.961599
Data,6/29/2022,09:41:13;990,106864,230,11.9274
Data,6/29/2022,09:41:14;930,106865,230,12.115399
Data,6/29/2022,09:41:15;870,106866,230,12.0812
Data,6/29/2022,09:41:16;810,106867,230,12.047
Data,6/29/2022,09:41:17;750,106868,230,12.012799
Data,6/29/2022,09:41:18;690,106869,230,11.9786
Data,6/29/2022,09:41:19;630,106870,230,11.9444
Data,6/29/2022,09:41:20;570,106871,230,11.910199
Data,6/29/2022,09:41:21;510,106872,230,12.0982
Data,6/29/2022,09:41:22;450,106873,230,12.063999
Data,6/29/2022,09:41:23;390,106874,230,12.029799
Data,6/29/2022,09:41:24;330,106875,230,11.9956
Data,6/29/2022,09:41:25;270,106876,230,11.9614
Data,6/29/2022,09:41:26;210,106877,230,11.927199
Data,6/29/2022,09:41:27;150,106878,230,12.1152
Data,6/29/2022,09:41:28;090,106879,230,12.080999
Data,6/29/2022,09:41:29;030,106880,230,12.0468
Data,6/29/2022,09:41:29;970,106881,230,12.0126
Data,6/29/2022,09:41:30;910,106882,230,11.978399
Data,6/29/2022,09:41:31;850,106883,230,11.9442
Data,6/29/2022,09:41:32;790,106884,230,11.91
Data,6/29/2022,09:41:33;730,106885,230,12.098
Data,6/29/2022,09:41:34;670,106886,230,12.0638
Data,6/29/2022,09:41:35;610,106887,230,12.029599
Data,6/29/2022,09:41:36;550,106888,230,11.995399
Data,6/29/2022,09:41:37;490,106889,230,11.9612
Data,6/29/2022,09:41:38;430,106890,230,11.927
Data,6/29/2022,09:41:39;370,106891,230,12.115
Data,6/29/2022,09:41:40;310,106892,230,12.0808
Data,6/29/2022,09:41:41;250,106893,230,12.046599
Data,6/29/2022,09:41:42;190,106894,230,12.0124
Data,6/29/2022,09:41:43;130,106895,230,11.9782
Data,6/29/2022,09:41:44;070,106896,230,11.943999
Data,6/29/2022,09:41:45;010,106897,230,11.9098
Data,6/29/2022,09:41:45;950,106898,230,12.097799
Data,6/29/2022,09:41:46;890,106899,230,12.0636
