Header:,Date,Time,Program:MainProgram\Motor1Current,Program:MainProgram\Motor2Current,Program:MainProgram\Motor3Current,Program:MainProgram\Motor4Current
Data,6/9/2022,18:23:03;326,14.021,15.610001,16.771999,15.029
Data,6/9/2022,18:23:03;376,14.371,15.96,17.122002,15.379
Data,6/9/2022,18:23:03;426,14.721,16.309999,14.021,15.729
Data,6/9/2022,18:23:03;476,15.070999,16.66,14.371,16.078999
Data,6/9/2022,18:23:03;526,15.421,17.01,14.721,16.429001
Data,6/9/2022,18:23:03;576,15.771,17.360001,15.070999,16.779001
Data,6/9/2022,18:23:03;626,16.121,14.175001,15.421,17.129
Data,6/9/2022,18:23:03;676,16.470999,14.525001,15.771,17.479
Data,6/9/2022,18:23:03;726,16.820999,14.875,16.121,14.266001
Data,6/9/2022,18:23:03;776,17.171001,15.224999,16.470999,14.616
Data,6/9/2022,18:23:03;826,14.021,15.574999,16.820999,14.966
Data,6/9/2022,18:23:03;876,14.371,15.925001,17.171001,15.316
Data,6/9/2022,18:23:03;926,14.721,16.275,14.07,15.665999
Data,6/9/2022,18:23:03;976,15.070999,16.625,14.42,16.016001
Data,6/9/2022,18:23:04;026,15.421,16.975,14.77,16.366001
Data,6/9/2022,18:23:04;076,15.771,17.324999,15.120001,16.716
Data,6/9/2022,18:23:04;126,16.121,14.139999,15.47,17.066
Data,6/9/2022,18:23:04;176,16.470999,14.49,15.82,17.416
Data,6/9/2022,18:23:04;226,16.820999,14.839999,16.17,14.203
Data,6/9/2022,18:23:04;276,17.171001,15.190001,16.52,14.552999
Data,6/9/2022,18:23:04;326,14.021,15.54,16.870001,14.903
Data,6/9/2022,18:23:04;376,14.371,15.889999,17.220001,15.252999
Data,6/9/2022,18:23:04;426,14.721,16.24,14.118999,15.603001
Data,6/9/2022,18:23:04;476,15.070999,16.59,14.469,15.953
Data,6/9/2022,18:23:04;526,15.421,16.940001,14.819,16.302999
Data,6/9/2022,18:23:04;576,15.771,17.290001,15.169001,16.653
Data,6/9/2022,18:23:04;626,16.121,14.105,15.519,17.002998
Data,6/9/2022,18:23:04;676,16.470999,14.455,15.868999,17.353001
Data,6/9/2022,18:23:04;726,16.820999,14.805,16.219,14.139999
Data,6/9/2022,18:23:04;776,17.171001,15.155,16.569,14.49
Data,6/9/2022,18:23:04;826,14.021,15.504999,16.919001,14.839999
Data,6/9/2022,18:23:04;876,14.371,15.855,17.269001,15.190001
Data,6/9/2022,18:23:04;926,14.721,16.205,14.167999,15.54
Data,6/9/2022,18:23:04;976,15.070999,16.555,14.518,15.889999
Data,6/9/2022,18:23:05;026,15.421,16.904999,14.868,16.24
Data,6/9/2022,18:23:05;076,15.771,17.254999,15.218,16.59
Data,6/9/2022,18:23:05;126,16.121,14.07,15.568,16.940001
Data,6/9/2022,18:23:05;176,16.470999,14.42,15.917999,17.290001
Data,6/9/2022,18:23:05;226,16.820999,14.77,16.268,14.077
Data,6/9/2022,18:23:05;276,17.171001,15.120001,16.618,14.427001
Data,6/9/2022,18:23:05;326,14.021,15.47,16.968,14.777
Data,6/9/2022,18:23:05;376,14.371,15.82,17.318001,15.127
Data,6/9/2022,18:23:05;426,14.721,16.17,14.216999,15.476999
Data,6/9/2022,18:23:05;476,15.070999,16.52,14.567,15.827
Data,6/9/2022,18:23:05;526,15.421,16.870001,14.917,16.176998
Data,6/9/2022,18:23:05;576,15.771,17.220001,15.267,16.527
Data,6/9/2022,18:23:05;626,16.121,14.035001,15.617,16.877001
Data,6/9/2022,18:23:05;676,16.470999,14.385,15.966999,17.226999
Data,6/9/2022,18:23:05;726,16.820999,14.735001,16.317001,14.014001
Data,6/9/2022,18:23:05;776,17.171001,15.085,16.667,14.364
Data,6/9/2022,18:23:05;826,14.021,15.434999,17.017,14.714
Data,6/9/2022,18:23:05;876,14.371,15.785001,17.367001,15.063999
Data,6/9/2022,18:23:05;926,14.721,16.135,14.266001,15.414
Data,6/9/2022,18:23:05;976,15.070999,16.485001,14.616,15.764001
Data,6/9/2022,18:23:06;026,15.421,16.834999,14.966,16.114
Data,6/9/2022,18:23:06;076,15.771,17.184999,15.316,16.464001
Data,6/9/2022,18:23:06;126,16.121,14,15.665999,16.813999
Data,6/9/2022,18:23:06;176,16.470999,14.349999,16.016001,17.164
Data,6/9/2022,18:23:06;226,16.820999,14.699999,16.366001,17.514
Data,6/9/2022,18:23:06;276,17.171001,15.050001,16.716,14.301
Data,6/9/2022,18:23:06;326,14.021,15.400001,17.066,14.650999
Data,6/9/2022,18:23:06;376,14.371,15.75,17.416,15.001001
Data,6/9/2022,18:23:06;426,14.721,16.1,14.315001,15.351001
Data,6/9/2022,18:23:06;476,15.070999,16.449999,14.665,15.701
Data,6/9/2022,18:23:06;526,15.421,16.800001,15.014999,16.051001
Data,6/9/2022,18:23:06;576,15.771,17.15,15.365,16.400999
Data,6/9/2022,18:23:06;626,16.121,17.5,15.714999,16.751001
Data,6/9/2022,18:23:06;676,16.470999,14.315001,16.065001,17.101
Data,6/9/2022,18:23:06;726,16.820999,14.665,16.415001,17.451
Data,6/9/2022,18:23:06;776,17.171001,15.014999,16.764999,14.237999
Data,6/9/2022,18:23:06;826,14.021,15.365,17.115,14.588001
Data,6/9/2022,18:23:06;876,14.364,15.708,14.007,14.931
Data,6/9/2022,18:23:06;926,14.721,16.065001,14.364,15.288
Data,6/9/2022,18:23:06;976,15.070999,16.415001,14.714,15.638
Data,6/9/2022,18:23:07;026,15.421,16.764999,15.063999,15.987999
Data,6/9/2022,18:23:07;076,15.771,17.115,15.414,16.338001
Data,6/9/2022,18:23:07;126,16.121,17.465,15.764001,16.688
Data,6/9/2022,18:23:07;176,16.470999,14.28,16.114,17.038
Data,6/9/2022,18:23:07;226,16.820999,14.629999,16.464001,17.388
Data,6/9/2022,18:23:07;276,17.171001,14.98,16.813999,14.175001
Data,6/9/2022,18:23:07;326,14.021,15.33,17.164,14.525001
Data,6/9/2022,18:23:07;376,14.371,15.68,14.063001,14.875
Data,6/9/2022,18:23:07;426,14.721,16.029999,14.413,15.224999
Data,6/9/2022,18:23:07;476,15.063999,16.372999,14.756001,15.568
Data,6/9/2022,18:23:07;526,15.421,16.73,15.112999,15.925001
Data,6/9/2022,18:23:07;576,15.771,17.08,15.463001,16.275
Data,6/9/2022,18:23:07;626,16.121,17.43,15.813001,16.625
Data,6/9/2022,18:23:07;676,16.470999,14.245001,16.163,16.975
Data,6/9/2022,18:23:07;726,16.820999,14.595,16.513,17.324999
Data,6/9/2022,18:23:07;776,17.171001,14.945,16.862999,14.112
Data,6/9/2022,18:23:07;826,14.021,15.295,17.213001,14.462
Data,6/9/2022,18:23:07;876,14.371,15.645,14.112,14.811999
Data,6/9/2022,18:23:07;926,14.721,15.995001,14.462,15.161999
Data,6/9/2022,18:23:07;976,15.070999,16.345001,14.805,15.504999
Data,6/9/2022,18:23:08;026,15.421,16.695,15.161999,15.862
Data,6/9/2022,18:23:08;076,15.771,17.045,15.512001,16.212
Data,6/9/2022,18:23:08;126,16.121,17.395,15.862,16.562
Data,6/9/2022,18:23:08;176,16.470999,14.21,16.212,16.911999
Data,6/9/2022,18:23:08;226,16.820999,14.559999,16.562,17.262001
Data,6/9/2022,18:23:08;276,17.171001,14.910001,16.911999,14.049
Data,6/9/2022,18:23:08;326,14.021,15.26,17.262001,14.398999
Data,6/9/2022,18:23:08;376,14.371,15.610001,14.161,14.749001
Data,6/9/2022,18:23:08;426,14.721,15.96,14.511,15.099001
Data,6/9/2022,18:23:08;476,15.070999,16.309999,14.860999,15.449
Data,6/9/2022,18:23:08;526,15.421,16.66,15.211,15.799
Data,6/9/2022,18:23:08;576,15.771,17.01,15.561001,16.149
Data,6/9/2022,18:23:08;626,16.121,17.360001,15.911,16.498999
Data,6/9/2022,18:23:08;676,16.470999,14.175001,16.261,16.849001
Data,6/9/2022,18:23:08;726,16.820999,14.525001,16.611,17.198999
Data,6/9/2022,18:23:08;776,17.171001,14.875,16.961,17.549
Data,6/9/2022,18:23:08;826,14.021,15.224999,17.311001,14.336
Data,6/9/2022,18:23:08;876,14.371,15.574999,14.21,14.686001
Data,6/9/2022,18:23:08;926,14.721,15.925001,14.559999,15.036
Data,6/9/2022,18:23:08;976,15.070999,16.275,14.910001,15.386
Data,6/9/2022,18:23:09;026,15.421,16.625,15.26,15.735999
Data,6/9/2022,18:23:09;076,15.771,16.975,15.610001,16.086
Data,6/9/2022,18:23:09;126,16.121,17.324999,15.96,16.436001
Data,6/9/2022,18:23:09;176,16.470999,14.139999,16.309999,16.785999
Data,6/9/2022,18:23:09;226,16.820999,14.49,16.66,17.136
Data,6/9/2022,18:23:09;276,17.171001,14.839999,17.01,17.486
Data,6/9/2022,18:23:09;326,14.021,15.190001,17.360001,14.273001
Data,6/9/2022,18:23:09;376,14.371,15.54,14.259,14.623
Data,6/9/2022,18:23:09;426,14.721,15.889999,14.608999,14.973
Data,6/9/2022,18:23:09;476,15.070999,16.24,14.959001,15.322999
Data,6/9/2022,18:23:09;526,15.421,16.59,15.309,15.673
Data,6/9/2022,18:23:09;576,15.771,16.940001,15.659,16.023001
Data,6/9/2022,18:23:09;626,16.121,17.290001,16.008999,16.372999
Data,6/9/2022,18:23:09;676,16.470999,14.105,16.358999,16.723
Data,6/9/2022,18:23:09;726,16.820999,14.455,16.709,17.073002
Data,6/9/2022,18:23:09;776,17.171001,14.805,17.059,17.423
Data,6/9/2022,18:23:09;826,14.021,15.155,17.409,14.21
Data,6/9/2022,18:23:09;876,14.371,15.504999,14.308,14.559999
Data,6/9/2022,18:23:09;926,14.721,15.855,14.658001,14.910001
Data,6/9/2022,18:23:09;976,15.070999,16.205,15.008,15.26
Data,6/9/2022,18:23:10;026,15.421,16.555,15.358,15.610001
Data,6/9/2022,18:23:10;076,15.771,16.904999,15.708,15.96
Data,6/9/2022,18:23:10;126,16.121,17.254999,16.057999,16.309999
Data,6/9/2022,18:23:10;176,16.470999,14.07,16.408001,16.66
Data,6/9/2022,18:23:10;226,16.820999,14.42,16.757999,17.01
Data,6/9/2022,18:23:10;276,17.171001,14.77,17.108,17.360001
Data,6/9/2022,18:23:10;326,14.021,15.120001,14.007,14.146999
Data,6/9/2022,18:23:10;376,14.371,15.47,14.357,14.497001
Data,6/9/2022,18:23:10;426,14.721,15.82,14.707001,14.847
Data,6/9/2022,18:23:10;476,15.070999,16.17,15.057,15.197001
Data,6/9/2022,18:23:10;526,15.421,16.52,15.407,15.547
Data,6/9/2022,18:23:10;576,15.771,16.870001,15.757,15.896999
Data,6/9/2022,18:23:10;626,16.121,17.220001,16.107,16.247002
Data,6/9/2022,18:23:10;676,16.470999,14.035001,16.457001,16.597
Data,6/9/2022,18:23:10;726,16.820999,14.385,16.806999,16.947001
Data,6/9/2022,18:23:10;776,17.171001,14.735001,17.157,17.296999
Data,6/9/2022,18:23:10;826,14.021,15.085,14.056,14.084001
Data,6/9/2022,18:23:10;876,14.371,15.434999,14.406,14.434
Data,6/9/2022,18:23:10;926,14.721,15.785001,14.756001,14.784
Data,6/9/2022,18:23:10;976,15.070999,16.135,15.106,15.134
Data,6/9/2022,18:23:11;026,15.421,16.485001,15.455999,15.483999
Data,6/9/2022,18:23:11;076,15.771,16.834999,15.806,15.834001
Data,6/9/2022,18:23:11;126,16.121,17.184999,16.156,16.184
Data,6/9/2022,18:23:11;176,16.470999,14,16.506001,16.534
Data,6/9/2022,18:23:11;226,16.820999,14.349999,16.855999,16.883999
Data,6/9/2022,18:23:11;276,17.171001,14.699999,17.205999,17.233999
Data,6/9/2022,18:23:11;326,14.021,15.050001,14.105,14.021
Data,6/9/2022,18:23:11;376,14.371,15.400001,14.455,14.371
Data,6/9/2022,18:23:11;426,14.721,15.75,14.805,14.721
Data,6/9/2022,18:23:11;476,15.070999,16.1,15.155,15.070999
Data,6/9/2022,18:23:11;526,15.421,16.449999,15.504999,15.421
Data,6/9/2022,18:23:11;576,15.771,16.800001,15.855,15.771
Data,6/9/2022,18:23:11;626,16.121,17.15,16.205,16.121
Data,6/9/2022,18:23:11;676,16.470999,17.5,16.555,16.470999
Data,6/9/2022,18:23:11;726,16.820999,14.315001,16.904999,16.820999
Data,6/9/2022,18:23:11;776,17.171001,14.665,17.254999,17.171001
Data,6/9/2022,18:23:11;826,14.021,15.014999,14.154,17.521
Data,6/9/2022,18:23:11;876,14.371,15.365,14.504,14.308
Data,6/9/2022,18:23:11;926,14.721,15.714999,14.854,14.658001
Data,6/9/2022,18:23:11;976,15.070999,16.065001,15.204,15.008
Data,6/9/2022,18:23:12;026,15.421,16.415001,15.554001,15.358
Data,6/9/2022,18:23:12;076,15.771,16.764999,15.904,15.708
Data,6/9/2022,18:23:12;126,16.121,17.115,16.254,16.057999
Data,6/9/2022,18:23:12;176,16.470999,17.465,16.604,16.408001
Data,6/9/2022,18:23:12;226,16.820999,14.28,16.953999,16.757999
Data,6/9/2022,18:23:12;276,17.171001,14.629999,17.304001,17.108
Data,6/9/2022,18:23:12;326,14.021,14.98,14.203,17.458
Data,6/9/2022,18:23:12;376,14.371,15.33,14.552999,14.245001
Data,6/9/2022,18:23:12;426,14.721,15.68,14.903,14.595
Data,6/9/2022,18:23:12;476,15.070999,16.029999,15.252999,14.945
Data,6/9/2022,18:23:12;526,15.421,16.379999,15.603001,15.295
Data,6/9/2022,18:23:12;576,15.771,16.73,15.953,15.645
Data,6/9/2022,18:23:12;626,16.121,17.08,16.302999,15.995001
Data,6/9/2022,18:23:12;676,16.470999,17.43,16.653,16.345001
Data,6/9/2022,18:23:12;726,16.820999,14.245001,17.002998,16.695
Data,6/9/2022,18:23:12;776,17.171001,14.595,17.353001,17.045
Data,6/9/2022,18:23:12;826,14.021,14.945,14.252,17.395
Data,6/9/2022,18:23:12;876,14.371,15.295,14.601999,14.182
Data,6/9/2022,18:23:12;926,14.721,15.645,14.952,14.532
Data,6/9/2022,18:23:12;976,15.070999,15.995001,15.302001,14.882
Data,6/9/2022,18:23:13;026,15.421,16.345001,15.652,15.232
Data,6/9/2022,18:23:13;076,15.771,16.695,16.002001,15.582001
Data,6/9/2022,18:23:13;126,16.121,17.045,16.351999,15.932
Data,6/9/2022,18:23:13;176,16.470999,17.395,16.702,16.282
Data,6/9/2022,18:23:13;226,16.820999,14.21,17.051998,16.632
Data,6/9/2022,18:23:13;276,17.171001,14.559999,17.402,16.982
Data,6/9/2022,18:23:13;326,14.021,14.910001,14.301,17.332001
Data,6/9/2022,18:23:13;376,14.371,15.26,14.650999,14.118999
Data,6/9/2022,18:23:13;426,14.721,15.610001,15.001001,14.469
Data,6/9/2022,18:23:13;476,15.070999,15.96,15.351001,14.819
Data,6/9/2022,18:23:13;526,15.421,16.309999,15.701,15.169001
Data,6/9/2022,18:23:13;576,15.771,16.66,16.051001,15.519
Data,6/9/2022,18:23:13;626,16.121,17.01,16.400999,15.868999
Data,6/9/2022,18:23:13;676,16.470999,17.360001,16.751001,16.219
Data,6/9/2022,18:23:13;726,16.820999,14.175001,17.101,16.569
Data,6/9/2022,18:23:13;776,17.171001,14.525001,14,16.919001
Data,6/9/2022,18:23:13;826,14.021,14.875,14.349999,17.269001
Data,6/9/2022,18:23:13;876,14.371,15.224999,14.699999,14.056
Data,6/9/2022,18:23:13;926,14.721,15.574999,15.050001,14.406
Data,6/9/2022,18:23:13;976,15.070999,15.925001,15.400001,14.756001
Data,6/9/2022,18:23:14;026,15.421,16.275,15.75,15.106
Data,6/9/2022,18:23:14;076,15.771,16.625,16.1,15.455999
Data,6/9/2022,18:23:14;126,16.121,16.975,16.449999,15.806
Data,6/9/2022,18:23:14;176,16.470999,17.324999,16.800001,16.156
Data,6/9/2022,18:23:14;226,16.820999,14.139999,17.15,16.506001
Data,6/9/2022,18:23:14;276,17.171001,14.49,14.049,16.855999
Data,6/9/2022,18:23:14;326,14.021,14.839999,14.398999,17.205999
Data,6/9/2022,18:23:14;376,14.371,15.190001,14.749001,17.556
Data,6/9/2022,18:23:14;426,14.721,15.54,15.099001,14.343
Data,6/9/2022,18:23:14;476,15.070999,15.889999,15.449,14.693
Data,6/9/2022,18:23:14;526,15.421,16.24,15.799,15.042999
Data,6/9/2022,18:23:14;576,15.771,16.59,16.149,15.393
Data,6/9/2022,18:23:14;626,16.121,16.940001,16.498999,15.743
Data,6/9/2022,18:23:14;676,16.470999,17.290001,16.849001,16.093
Data,6/9/2022,18:23:14;726,16.820999,14.105,17.198999,16.443001
Data,6/9/2022,18:23:14;776,17.171001,14.455,14.098,16.792999
Data,6/9/2022,18:23:14;826,14.021,14.805,14.447999,17.143
Data,6/9/2022,18:23:14;876,14.371,15.155,14.798,17.493
Data,6/9/2022,18:23:14;926,14.721,15.504999,15.148001,14.28
Data,6/9/2022,18:23:14;976,15.070999,15.855,15.498,14.629999
Data,6/9/2022,18:23:15;026,15.421,16.205,15.848,14.98
Data,6/9/2022,18:23:15;076,15.771,16.555,16.198002,15.33
Data,6/9/2022,18:23:15;126,16.121,16.904999,16.548,15.68
Data,6/9/2022,18:23:15;176,16.470999,17.254999,16.898001,16.029999
Data,6/9/2022,18:23:15;226,16.820999,14.07,17.247999,16.379999
Data,6/9/2022,18:23:15;276,17.171001,14.42,14.146999,16.73
Data,6/9/2022,18:23:15;326,14.021,14.77,14.497001,17.08
Data,6/9/2022,18:23:15;376,14.371,15.120001,14.847,17.43
Data,6/9/2022,18:23:15;426,14.721,15.47,15.197001,14.216999
Data,6/9/2022,18:23:15;476,15.070999,15.82,15.547,14.567
Data,6/9/2022,18:23:15;526,15.421,16.17,15.896999,14.917
Data,6/9/2022,18:23:15;576,15.771,16.52,16.247002,15.267
Data,6/9/2022,18:23:15;626,16.121,16.870001,16.597,15.617
Data,6/9/2022,18:23:15;676,16.470999,17.213001,16.940001,15.96
Data,6/9/2022,18:23:15;726,16.820999,14.035001,17.296999,16.317001
Data,6/9/2022,18:23:15;776,17.171001,14.385,14.196001,16.667
Data,6/9/2022,18:23:15;826,14.021,14.735001,14.546,17.017
Data,6/9/2022,18:23:15;876,14.371,15.085,14.896,17.367001
Data,6/9/2022,18:23:15;926,14.721,15.434999,15.246,14.154
Data,6/9/2022,18:23:15;976,15.070999,15.785001,15.596,14.504
Data,6/9/2022,18:23:16;026,15.421,16.135,15.945999,14.854
Data,6/9/2022,18:23:16;076,15.771,16.485001,16.296001,15.204
Data,6/9/2022,18:23:16;126,16.121,16.834999,16.646,15.554001
Data,6/9/2022,18:23:16;176,16.470999,17.184999,16.996,15.904
Data,6/9/2022,18:23:16;226,16.820999,14,17.345999,16.254
Data,6/9/2022,18:23:16;276,17.171001,14.349999,14.245001,16.604
Data,6/9/2022,18:23:16;326,14.021,14.699999,14.595,16.953999
Data,6/9/2022,18:23:16;376,14.371,15.050001,14.945,17.304001
Data,6/9/2022,18:23:16;426,14.721,15.400001,15.295,14.091
Data,6/9/2022,18:23:16;476,15.070999,15.75,15.645,14.441
Data,6/9/2022,18:23:16;526,15.421,16.1,15.995001,14.790999
Data,6/9/2022,18:23:16;576,15.771,16.449999,16.345001,15.141001
Data,6/9/2022,18:23:16;626,16.121,16.800001,16.695,15.491
Data,6/9/2022,18:23:16;676,16.470999,17.15,17.045,15.841
Data,6/9/2022,18:23:16;726,16.820999,17.5,17.395,16.191
Data,6/9/2022,18:23:16;776,17.171001,14.315001,14.294001,16.541
Data,6/9/2022,18:23:16;826,14.021,14.665,14.644,16.891001
Data,6/9/2022,18:23:16;876,14.371,15.014999,14.993999,17.241001
Data,6/9/2022,18:23:16;926,14.721,15.365,15.344,14.028
Data,6/9/2022,18:23:16;976,15.070999,15.714999,15.694,14.377999
Data,6/9/2022,18:23:17;026,15.421,16.065001,16.044001,14.728001
Data,6/9/2022,18:23:17;076,15.771,16.415001,16.394001,15.078
Data,6/9/2022,18:23:17;126,16.121,16.764999,16.743999,15.427999
Data,6/9/2022,18:23:17;176,16.470999,17.115,17.094,15.778
Data,6/9/2022,18:23:17;226,16.820999,17.465,17.444,16.127998
Data,6/9/2022,18:23:17;276,17.171001,14.28,14.343,16.478001
Data,6/9/2022,18:23:17;326,14.021,14.629999,14.693,16.828001
Data,6/9/2022,18:23:17;376,14.371,14.98,15.042999,17.177999
Data,6/9/2022,18:23:17;426,14.721,15.33,15.393,17.528
Data,6/9/2022,18:23:17;476,15.070999,15.68,15.743,14.315001
Data,6/9/2022,18:23:17;526,15.421,16.029999,16.093,14.665
Data,6/9/2022,18:23:17;576,15.771,16.379999,16.443001,15.014999
Data,6/9/2022,18:23:17;626,16.121,16.73,16.792999,15.365
Data,6/9/2022,18:23:17;676,16.470999,17.08,17.143,15.714999
Data,6/9/2022,18:23:17;726,16.820999,17.43,14.042,16.065001
Data,6/9/2022,18:23:17;776,17.171001,14.245001,14.392,16.415001
Data,6/9/2022,18:23:17;826,14.021,14.595,14.742,16.764999
Data,6/9/2022,18:23:17;876,14.371,14.945,15.091999,17.115
Data,6/9/2022,18:23:17;926,14.721,15.295,15.442,17.465
Data,6/9/2022,18:23:17;976,15.070999,15.645,15.792,14.252
Data,6/9/2022,18:23:18;026,15.421,15.995001,16.142,14.601999
Data,6/9/2022,18:23:18;076,15.771,16.345001,16.492001,14.952
Data,6/9/2022,18:23:18;126,16.121,16.695,16.841999,15.302001
Data,6/9/2022,18:23:18;176,16.470999,17.045,17.192001,15.652
Data,6/9/2022,18:23:18;226,16.820999,17.395,14.091,16.002001
Data,6/9/2022,18:23:18;276,17.171001,14.21,14.441,16.351999
Data,6/9/2022,18:23:18;326,14.021,14.559999,14.790999,16.702
Data,6/9/2022,18:23:18;376,14.371,14.910001,15.141001,17.051998
Data,6/9/2022,18:23:18;426,14.721,15.26,15.491,17.402
Data,6/9/2022,18:23:18;476,15.070999,15.610001,15.841,14.188999
Data,6/9/2022,18:23:18;526,15.421,15.96,16.191,14.539
Data,6/9/2022,18:23:18;576,15.771,16.309999,16.541,14.889001
Data,6/9/2022,18:23:18;626,16.121,16.66,16.891001,15.239
Data,6/9/2022,18:23:18;676,16.470999,17.01,17.241001,15.589
Data,6/9/2022,18:23:18;726,16.820999,17.360001,14.139999,15.938999
Data,6/9/2022,18:23:18;776,17.171001,14.175001,14.49,16.289
Data,6/9/2022,18:23:18;826,14.021,14.525001,14.839999,16.639
Data,6/9/2022,18:23:18;876,14.371,14.875,15.190001,16.989
Data,6/9/2022,18:23:18;926,14.721,15.224999,15.54,17.339001
Data,6/9/2022,18:23:18;976,15.070999,15.574999,15.889999,14.125999
Data,6/9/2022,18:23:19;026,15.421,15.925001,16.24,14.476001
Data,6/9/2022,18:23:19;076,15.771,16.275,16.59,14.826
Data,6/9/2022,18:23:19;126,16.121,16.625,16.940001,15.176
Data,6/9/2022,18:23:19;176,16.470999,16.975,17.290001,15.525999
Data,6/9/2022,18:23:19;226,16.820999,17.324999,14.188999,15.876001
Data,6/9/2022,18:23:19;276,17.171001,14.139999,14.539,16.226
Data,6/9/2022,18:23:19;326,14.021,14.49,14.889001,16.576
Data,6/9/2022,18:23:19;376,14.371,14.839999,15.239,16.926001
Data,6/9/2022,18:23:19;426,14.721,15.190001,15.589,17.275999
Data,6/9/2022,18:23:19;476,15.070999,15.54,15.938999,14.063001
Data,6/9/2022,18:23:19;526,15.421,15.889999,16.289,14.413
Data,6/9/2022,18:23:19;576,15.771,16.24,16.639,14.763
Data,6/9/2022,18:23:19;626,16.121,16.59,16.989,15.112999
Data,6/9/2022,18:23:19;676,16.470999,16.940001,17.339001,15.463001
Data,6/9/2022,18:23:19;726,16.820999,17.290001,14.237999,15.813001
Data,6/9/2022,18:23:19;776,17.171001,14.105,14.588001,16.163
Data,6/9/2022,18:23:19;826,14.021,14.455,14.938001,16.513
Data,6/9/2022,18:23:19;876,14.371,14.805,15.288,16.862999
Data,6/9/2022,18:23:19;926,14.721,15.155,15.638,17.213001
Data,6/9/2022,18:23:19;976,15.070999,15.504999,15.987999,14
Data,6/9/2022,18:23:20;026,15.421,15.855,16.338001,14.349999
Data,6/9/2022,18:23:20;076,15.771,16.205,16.688,14.699999
Data,6/9/2022,18:23:20;126,16.121,16.555,17.038,15.050001
Data,6/9/2022,18:23:20;176,16.470999,16.904999,17.388,15.400001
Data,6/9/2022,18:23:20;226,16.820999,17.254999,14.286999,15.75
Data,6/9/2022,18:23:20;276,17.171001,14.07,14.637001,16.1
Data,6/9/2022,18:23:20;326,14.021,14.42,14.987,16.449999
Data,6/9/2022,18:23:20;376,14.371,14.77,15.337,16.800001
Data,6/9/2022,18:23:20;426,14.721,15.120001,15.686999,17.15
Data,6/9/2022,18:23:20;476,15.070999,15.47,16.036999,17.5
Data,6/9/2022,18:23:20;526,15.421,15.82,16.387001,14.286999
Data,6/9/2022,18:23:20;576,15.771,16.17,16.737,14.637001
Data,6/9/2022,18:23:20;626,16.121,16.52,17.087,14.987
Data,6/9/2022,18:23:20;676,16.470999,16.870001,17.437,15.337
Data,6/9/2022,18:23:20;726,16.820999,17.220001,14.329,15.686999
Data,6/9/2022,18:23:20;776,17.171001,14.035001,14.679001,16.036999
Data,6/9/2022,18:23:20;826,14.021,14.385,15.029,16.387001
Data,6/9/2022,18:23:20;876,14.371,14.735001,15.379,16.737
Data,6/9/2022,18:23:20;926,14.721,15.085,15.729,17.087
Data,6/9/2022,18:23:20;976,15.070999,15.434999,16.078999,17.437
