Header:,Date,Time,Program:MainProgram\Sealer1UseCount.ACC,Program:MainProgram\BadSeal1,Program:MainProgram\Seal1Temp
Data,6/22/2022,16:42:02;808,1785,0,333
Data,6/22/2022,16:42:03;308,1785,0,428
Data,6/22/2022,16:42:03;808,1785,0,426
Data,6/22/2022,16:42:04;308,1785,0,406
Data,6/22/2022,16:42:04;808,1785,0,386
Data,6/22/2022,16:42:05;308,1785,0,366
Data,6/22/2022,16:42:05;808,1785,0,346
Data,6/22/2022,16:42:06;308,1785,0,326
Data,6/22/2022,16:42:06;808,1785,0,306
Data,6/22/2022,16:42:07;308,1785,0,286
Data,6/22/2022,16:42:07;808,1785,0,266
Data,6/22/2022,16:42:08;308,1785,0,246
Data,6/22/2022,16:42:08;808,1785,0,226
Data,6/22/2022,16:42:09;308,1785,0,206
Data,6/22/2022,16:42:09;808,1785,0,186
Data,6/22/2022,16:42:10;308,1785,0,166
Data,6/22/2022,16:42:10;808,1786,0,158
Data,6/22/2022,16:42:11;308,1786,0,258
Data,6/22/2022,16:42:11;808,1786,0,358
Data,6/22/2022,16:42:12;308,1786,0,428
Data,6/22/2022,16:42:12;808,1786,0,421
Data,6/22/2022,16:42:13;308,1786,0,401
Data,6/22/2022,16:42:13;808,1786,0,381
Data,6/22/2022,16:42:14;308,1786,0,361
Data,6/22/2022,16:42:14;808,1786,0,341
Data,6/22/2022,16:42:15;308,1786,0,321
Data,6/22/2022,16:42:15;808,1786,0,301
Data,6/22/2022,16:42:16;308,1786,0,281
Data,6/22/2022,16:42:16;808,1786,0,261
Data,6/22/2022,16:42:17;308,1786,0,241
Data,6/22/2022,16:42:17;808,1786,0,221
Data,6/22/2022,16:42:18;308,1786,0,201
Data,6/22/2022,16:42:18;808,1786,0,181
Data,6/22/2022,16:42:19;308,1786,0,161
Data,6/22/2022,16:42:19;808,1787,0,172
Data,6/22/2022,16:42:20;308,1787,0,272
Data,6/22/2022,16:42:20;808,1787,0,372
Data,6/22/2022,16:42:21;308,1787,0,427
Data,6/22/2022,16:42:21;808,1787,0,417
Data,6/22/2022,16:42:22;308,1787,0,397
Data,6/22/2022,16:42:22;808,1787,0,377
Data,6/22/2022,16:42:23;308,1787,0,357
Data,6/22/2022,16:42:23;808,1787,0,337
Data,6/22/2022,16:42:24;308,1787,0,317
Data,6/22/2022,16:42:24;808,1787,0,297
Data,6/22/2022,16:42:25;308,1787,0,277
Data,6/22/2022,16:42:25;808,1787,0,257
Data,6/22/2022,16:42:26;308,1787,0,237
Data,6/22/2022,16:42:26;808,1787,0,217
Data,6/22/2022,16:42:27;308,1787,0,197
Data,6/22/2022,16:42:27;808,1787,0,177
Data,6/22/2022,16:42:28;308,1787,0,157
Data,6/22/2022,16:42:28;808,1788,0,197
Data,6/22/2022,16:42:29;308,1788,0,297
Data,6/22/2022,16:42:29;808,1788,0,397
Data,6/22/2022,16:42:30;308,1788,0,427
Data,6/22/2022,16:42:30;808,1788,0,412
Data,6/22/2022,16:42:31;308,1788,0,392
Data,6/22/2022,16:42:31;808,1788,0,372
Data,6/22/2022,16:42:32;308,1788,0,352
Data,6/22/2022,16:42:32;808,1788,0,332
Data,6/22/2022,16:42:33;308,1788,0,312
Data,6/22/2022,16:42:33;808,1788,0,292
Data,6/22/2022,16:42:34;308,1788,0,272
Data,6/22/2022,16:42:34;808,1788,0,252
Data,6/22/2022,16:42:35;308,1788,0,232
Data,6/22/2022,16:42:35;808,1788,0,212
Data,6/22/2022,16:42:36;308,1788,0,192
Data,6/22/2022,16:42:36;808,1788,0,172
Data,6/22/2022,16:42:37;308,1788,0,152
Data,6/22/2022,16:42:37;808,1789,0,216
Data,6/22/2022,16:42:38;308,1789,0,316
Data,6/22/2022,16:42:38;808,1789,0,416
Data,6/22/2022,16:42:39;308,1789,0,426
Data,6/22/2022,16:42:39;808,1789,0,407
Data,6/22/2022,16:42:40;308,1789,0,387
Data,6/22/2022,16:42:40;808,1789,0,367
Data,6/22/2022,16:42:41;308,1789,0,347
Data,6/22/2022,16:42:41;808,1789,0,327
Data,6/22/2022,16:42:42;308,1789,0,307
Data,6/22/2022,16:42:42;808,1789,0,287
Data,6/22/2022,16:42:43;308,1789,0,267
Data,6/22/2022,16:42:43;808,1789,0,247
Data,6/22/2022,16:42:44;308,1789,0,227
Data,6/22/2022,16:42:44;808,1789,0,207
Data,6/22/2022,16:42:45;308,1789,0,187
Data,6/22/2022,16:42:45;808,1789,0,167
Data,6/22/2022,16:42:46;308,1789,0,147
Data,6/22/2022,16:42:46;808,1790,0,241
Data,6/22/2022,16:42:47;308,1790,0,341
Data,6/22/2022,16:42:47;808,1790,0,426
Data,6/22/2022,16:42:48;308,1790,0,422
Data,6/22/2022,16:42:48;808,1790,0,402
Data,6/22/2022,16:42:49;308,1790,0,382
Data,6/22/2022,16:42:49;808,1790,0,362
Data,6/22/2022,16:42:50;308,1790,0,342
Data,6/22/2022,16:42:50;808,1790,0,322
Data,6/22/2022,16:42:51;308,1790,0,302
Data,6/22/2022,16:42:51;808,1790,0,282
Data,6/22/2022,16:42:52;308,1790,0,262
Data,6/22/2022,16:42:52;808,1790,0,242
Data,6/22/2022,16:42:53;308,1790,0,222
Data,6/22/2022,16:42:53;808,1790,0,202
Data,6/22/2022,16:42:54;308,1790,0,182
Data,6/22/2022,16:42:54;808,1790,0,162
Data,6/22/2022,16:42:55;308,1791,0,160
Data,6/22/2022,16:42:55;808,1791,0,260
Data,6/22/2022,16:42:56;308,1791,0,360
Data,6/22/2022,16:42:56;808,1791,0,425
Data,6/22/2022,16:42:57;308,1791,0,417
Data,6/22/2022,16:42:57;808,1791,0,397
Data,6/22/2022,16:42:58;308,1791,0,377
Data,6/22/2022,16:42:58;808,1791,0,357
Data,6/22/2022,16:42:59;308,1791,0,337
Data,6/22/2022,16:42:59;808,1791,0,317
Data,6/22/2022,16:43:00;308,1791,0,297
Data,6/22/2022,16:43:00;808,1791,0,277
Data,6/22/2022,16:43:01;308,1791,0,257
Data,6/22/2022,16:43:01;808,1791,0,237
Data,6/22/2022,16:43:02;308,1791,0,217
Data,6/22/2022,16:43:02;808,1791,0,197
Data,6/22/2022,16:43:03;308,1791,0,177
Data,6/22/2022,16:43:03;808,1791,0,157
Data,6/22/2022,16:43:04;308,1792,0,185
Data,6/22/2022,16:43:04;808,1792,0,285
Data,6/22/2022,16:43:05;308,1792,0,385
Data,6/22/2022,16:43:05;808,1792,0,425
Data,6/22/2022,16:43:06;308,1792,0,412
Data,6/22/2022,16:43:06;808,1792,0,392
Data,6/22/2022,16:43:07;308,1792,0,372
Data,6/22/2022,16:43:07;808,1792,0,352
Data,6/22/2022,16:43:08;308,1792,0,332
Data,6/22/2022,16:43:08;808,1792,0,312
Data,6/22/2022,16:43:09;308,1792,0,292
Data,6/22/2022,16:43:09;808,1792,0,272
Data,6/22/2022,16:43:10;308,1792,0,252
Data,6/22/2022,16:43:10;808,1792,0,232
Data,6/22/2022,16:43:11;308,1792,0,212
Data,6/22/2022,16:43:11;808,1792,0,192
Data,6/22/2022,16:43:12;308,1792,0,172
Data,6/22/2022,16:43:12;808,1792,0,152
Data,6/22/2022,16:43:13;308,1793,0,204
Data,6/22/2022,16:43:13;808,1793,0,304
Data,6/22/2022,16:43:14;308,1793,0,404
Data,6/22/2022,16:43:14;808,1793,0,429
Data,6/22/2022,16:43:15;308,1793,0,413
Data,6/22/2022,16:43:15;808,1793,0,393
Data,6/22/2022,16:43:16;308,1793,0,373
Data,6/22/2022,16:43:16;808,1793,0,353
Data,6/22/2022,16:43:17;308,1793,0,333
Data,6/22/2022,16:43:17;808,1793,0,313
Data,6/22/2022,16:43:18;308,1793,0,293
Data,6/22/2022,16:43:18;808,1793,0,273
Data,6/22/2022,16:43:19;308,1793,0,253
Data,6/22/2022,16:43:19;808,1793,0,233
Data,6/22/2022,16:43:20;308,1793,0,213
Data,6/22/2022,16:43:20;808,1793,0,193
Data,6/22/2022,16:43:21;308,1793,0,173
Data,6/22/2022,16:43:21;808,1793,0,153
Data,6/22/2022,16:43:22;308,1794,0,235
Data,6/22/2022,16:43:22;808,1794,0,335
Data,6/22/2022,16:43:23;308,1794,0,425
Data,6/22/2022,16:43:23;808,1794,0,422
Data,6/22/2022,16:43:24;308,1794,0,402
Data,6/22/2022,16:43:24;808,1794,0,382
Data,6/22/2022,16:43:25;308,1794,0,362
Data,6/22/2022,16:43:25;808,1794,0,342
Data,6/22/2022,16:43:26;308,1794,0,322
Data,6/22/2022,16:43:26;808,1794,0,302
Data,6/22/2022,16:43:27;308,1794,0,282
Data,6/22/2022,16:43:27;808,1794,0,262
Data,6/22/2022,16:43:28;308,1794,0,242
Data,6/22/2022,16:43:28;808,1794,0,222
Data,6/22/2022,16:43:29;308,1794,0,202
Data,6/22/2022,16:43:29;808,1794,0,182
Data,6/22/2022,16:43:30;308,1794,0,162
Data,6/22/2022,16:43:30;808,1795,0,154
Data,6/22/2022,16:43:31;308,1795,0,254
Data,6/22/2022,16:43:31;808,1795,0,354
Data,6/22/2022,16:43:32;308,1795,0,429
Data,6/22/2022,16:43:32;808,1795,0,423
Data,6/22/2022,16:43:33;308,1795,0,403
Data,6/22/2022,16:43:33;808,1795,0,383
Data,6/22/2022,16:43:34;308,1795,0,363
Data,6/22/2022,16:43:34;808,1795,0,343
Data,6/22/2022,16:43:35;308,1795,0,323
Data,6/22/2022,16:43:35;808,1795,0,303
Data,6/22/2022,16:43:36;308,1795,0,283
Data,6/22/2022,16:43:36;808,1795,0,263
Data,6/22/2022,16:43:37;308,1795,0,243
Data,6/22/2022,16:43:37;808,1795,0,223
Data,6/22/2022,16:43:38;308,1795,0,203
Data,6/22/2022,16:43:38;808,1795,0,183
Data,6/22/2022,16:43:39;308,1795,0,163
Data,6/22/2022,16:43:39;808,1796,0,179
Data,6/22/2022,16:43:40;308,1796,0,279
Data,6/22/2022,16:43:40;808,1796,0,379
Data,6/22/2022,16:43:41;308,1796,0,429
Data,6/22/2022,16:43:41;808,1796,0,418
Data,6/22/2022,16:43:42;308,1796,0,398
Data,6/22/2022,16:43:42;808,1796,0,378
Data,6/22/2022,16:43:43;308,1796,0,358
Data,6/22/2022,16:43:43;808,1796,0,338
Data,6/22/2022,16:43:44;308,1796,0,318
Data,6/22/2022,16:43:44;808,1796,0,298
Data,6/22/2022,16:43:45;308,1796,0,278
Data,6/22/2022,16:43:45;808,1796,0,258
Data,6/22/2022,16:43:46;308,1796,0,238
Data,6/22/2022,16:43:46;808,1796,0,218
Data,6/22/2022,16:43:47;308,1796,0,198
Data,6/22/2022,16:43:47;808,1796,0,178
Data,6/22/2022,16:43:48;308,1796,0,158
Data,6/22/2022,16:43:48;808,1797,0,204
Data,6/22/2022,16:43:49;308,1797,0,304
Data,6/22/2022,16:43:49;808,1797,0,404
Data,6/22/2022,16:43:50;308,1797,0,429
Data,6/22/2022,16:43:50;808,1797,0,413
Data,6/22/2022,16:43:51;308,1797,0,393
Data,6/22/2022,16:43:51;808,1797,0,373
Data,6/22/2022,16:43:52;308,1797,0,353
Data,6/22/2022,16:43:52;808,1797,0,333
Data,6/22/2022,16:43:53;308,1797,0,313
Data,6/22/2022,16:43:53;808,1797,0,293
Data,6/22/2022,16:43:54;308,1797,0,273
Data,6/22/2022,16:43:54;808,1797,0,253
Data,6/22/2022,16:43:55;308,1797,0,233
Data,6/22/2022,16:43:55;808,1797,0,213
Data,6/22/2022,16:43:56;308,1797,0,193
Data,6/22/2022,16:43:56;808,1797,0,173
Data,6/22/2022,16:43:57;308,1797,0,153
Data,6/22/2022,16:43:57;808,1798,0,223
Data,6/22/2022,16:43:58;308,1798,0,323
Data,6/22/2022,16:43:58;808,1798,0,423
Data,6/22/2022,16:43:59;308,1798,0,428
Data,6/22/2022,16:43:59;808,1798,0,408
Data,6/22/2022,16:44:00;308,1798,0,388
Data,6/22/2022,16:44:00;808,1798,0,368
Data,6/22/2022,16:44:01;308,1798,0,348
Data,6/22/2022,16:44:01;808,1798,0,328
Data,6/22/2022,16:44:02;308,1798,0,308
Data,6/22/2022,16:44:02;808,1798,0,288
Data,6/22/2022,16:44:03;308,1798,0,268
Data,6/22/2022,16:44:03;808,1798,0,248
Data,6/22/2022,16:44:04;308,1798,0,228
Data,6/22/2022,16:44:04;808,1798,0,208
Data,6/22/2022,16:44:05;308,1798,0,188
Data,6/22/2022,16:44:05;808,1798,0,168
Data,6/22/2022,16:44:06;308,1798,0,148
Data,6/22/2022,16:44:06;808,1799,0,248
Data,6/22/2022,16:44:07;308,1799,0,348
Data,6/22/2022,16:44:07;808,1799,0,428
Data,6/22/2022,16:44:08;308,1799,0,423
Data,6/22/2022,16:44:08;808,1799,0,403
Data,6/22/2022,16:44:09;308,1799,0,383
Data,6/22/2022,16:44:09;808,1799,0,363
Data,6/22/2022,16:44:10;308,1799,0,343
Data,6/22/2022,16:44:10;808,1799,0,323
Data,6/22/2022,16:44:11;308,1799,0,303
Data,6/22/2022,16:44:11;808,1799,0,283
Data,6/22/2022,16:44:12;308,1799,0,263
Data,6/22/2022,16:44:12;808,1799,1,243
Data,6/22/2022,16:44:13;308,1799,1,223
Data,6/22/2022,16:44:13;808,1799,1,204
Data,6/22/2022,16:44:14;308,1799,1,184
Data,6/22/2022,16:44:14;808,1799,1,164
Data,6/22/2022,16:44:15;308,1800,0,162
Data,6/22/2022,16:44:15;808,1800,0,262
Data,6/22/2022,16:44:16;308,1800,0,362
Data,6/22/2022,16:44:16;808,1800,0,427
Data,6/22/2022,16:44:17;308,1800,0,419
Data,6/22/2022,16:44:17;808,1800,0,399
Data,6/22/2022,16:44:18;308,1800,0,379
Data,6/22/2022,16:44:18;808,1800,0,359
Data,6/22/2022,16:44:19;308,1800,0,339
Data,6/22/2022,16:44:19;808,1800,0,319
Data,6/22/2022,16:44:20;308,1800,0,299
Data,6/22/2022,16:44:20;808,1800,0,279
Data,6/22/2022,16:44:21;308,1800,0,259
Data,6/22/2022,16:44:21;808,1800,0,239
Data,6/22/2022,16:44:22;308,1800,0,219
Data,6/22/2022,16:44:22;808,1800,0,199
Data,6/22/2022,16:44:23;308,1800,0,179
Data,6/22/2022,16:44:23;808,1800,0,159
Data,6/22/2022,16:44:24;308,1801,0,187
Data,6/22/2022,16:44:24;808,1801,0,287
Data,6/22/2022,16:44:25;308,1801,0,387
Data,6/22/2022,16:44:25;808,1801,0,427
Data,6/22/2022,16:44:26;308,1801,0,414
Data,6/22/2022,16:44:26;808,1801,0,394
Data,6/22/2022,16:44:27;308,1801,0,374
Data,6/22/2022,16:44:27;808,1801,0,354
Data,6/22/2022,16:44:28;308,1801,0,334
Data,6/22/2022,16:44:28;808,1801,0,314
Data,6/22/2022,16:44:29;308,1801,0,294
Data,6/22/2022,16:44:29;808,1801,0,274
Data,6/22/2022,16:44:30;308,1801,0,254
Data,6/22/2022,16:44:30;808,1801,0,234
Data,6/22/2022,16:44:31;308,1801,0,214
Data,6/22/2022,16:44:31;808,1801,0,194
Data,6/22/2022,16:44:32;308,1801,0,174
Data,6/22/2022,16:44:32;808,1801,0,154
Data,6/22/2022,16:44:33;308,1802,0,206
Data,6/22/2022,16:44:33;808,1802,0,306
Data,6/22/2022,16:44:34;308,1802,0,406
Data,6/22/2022,16:44:34;808,1802,0,426
Data,6/22/2022,16:44:35;308,1802,0,409
Data,6/22/2022,16:44:35;808,1802,0,389
Data,6/22/2022,16:44:36;308,1802,0,369
Data,6/22/2022,16:44:36;808,1802,0,349
Data,6/22/2022,16:44:37;308,1802,0,329
Data,6/22/2022,16:44:37;808,1802,0,309
Data,6/22/2022,16:44:38;308,1802,0,289
Data,6/22/2022,16:44:38;808,1802,0,269
Data,6/22/2022,16:44:39;308,1802,0,249
Data,6/22/2022,16:44:39;808,1802,0,229
Data,6/22/2022,16:44:40;308,1802,0,209
Data,6/22/2022,16:44:40;808,1802,0,189
Data,6/22/2022,16:44:41;308,1802,0,169
Data,6/22/2022,16:44:41;808,1802,0,149
Data,6/22/2022,16:44:42;308,1803,0,231
Data,6/22/2022,16:44:42;808,1803,0,331
Data,6/22/2022,16:44:43;308,1803,0,426
Data,6/22/2022,16:44:43;808,1803,0,424
Data,6/22/2022,16:44:44;308,1803,0,404
Data,6/22/2022,16:44:44;808,1803,0,384
Data,6/22/2022,16:44:45;308,1803,0,364
Data,6/22/2022,16:44:45;808,1803,0,344
Data,6/22/2022,16:44:46;308,1803,0,324
Data,6/22/2022,16:44:46;808,1803,0,304
Data,6/22/2022,16:44:47;308,1803,0,284
Data,6/22/2022,16:44:47;808,1803,0,264
Data,6/22/2022,16:44:48;308,1803,0,244
Data,6/22/2022,16:44:48;808,1803,0,224
Data,6/22/2022,16:44:49;308,1803,0,204
Data,6/22/2022,16:44:49;808,1803,0,184
Data,6/22/2022,16:44:50;308,1803,0,164
Data,6/22/2022,16:44:50;808,1804,0,156
Data,6/22/2022,16:44:51;308,1804,0,256
Data,6/22/2022,16:44:51;808,1804,0,356
Data,6/22/2022,16:44:52;308,1804,0,426
Data,6/22/2022,16:44:52;808,1804,0,419
Data,6/22/2022,16:44:53;308,1804,0,399
Data,6/22/2022,16:44:53;808,1804,0,379
Data,6/22/2022,16:44:54;308,1804,0,359
Data,6/22/2022,16:44:54;808,1804,0,339
Data,6/22/2022,16:44:55;308,1804,0,319
Data,6/22/2022,16:44:55;808,1804,0,299
Data,6/22/2022,16:44:56;308,1804,0,279
Data,6/22/2022,16:44:56;808,1804,0,259
Data,6/22/2022,16:44:57;308,1804,0,239
Data,6/22/2022,16:44:57;808,1804,0,219
Data,6/22/2022,16:44:58;308,1804,0,199
Data,6/22/2022,16:44:58;808,1804,0,179
Data,6/22/2022,16:44:59;308,1804,0,159
Data,6/22/2022,16:44:59;808,1805,0,175
Data,6/22/2022,16:45:00;308,1805,0,275
Data,6/22/2022,16:45:00;808,1805,0,375
Data,6/22/2022,16:45:01;308,1805,0,425
Data,6/22/2022,16:45:01;808,1805,0,414
Data,6/22/2022,16:45:02;308,1805,0,394
Data,6/22/2022,16:45:02;808,1805,0,374
Data,6/22/2022,16:45:03;308,1805,0,354
Data,6/22/2022,16:45:03;808,1805,0,334
Data,6/22/2022,16:45:04;308,1805,0,314
Data,6/22/2022,16:45:04;808,1805,0,294
Data,6/22/2022,16:45:05;308,1805,0,274
Data,6/22/2022,16:45:05;808,1805,0,254
Data,6/22/2022,16:45:06;308,1805,0,234
Data,6/22/2022,16:45:06;808,1805,0,214
Data,6/22/2022,16:45:07;308,1805,0,194
Data,6/22/2022,16:45:07;808,1805,0,174
Data,6/22/2022,16:45:08;308,1805,0,154
Data,6/22/2022,16:45:08;808,1806,0,200
Data,6/22/2022,16:45:09;308,1806,0,300
Data,6/22/2022,16:45:09;808,1806,0,400
Data,6/22/2022,16:45:10;308,1806,0,425
Data,6/22/2022,16:45:10;808,1806,0,409
Data,6/22/2022,16:45:11;308,1806,0,389
Data,6/22/2022,16:45:11;808,1806,0,369
Data,6/22/2022,16:45:12;308,1806,0,349
Data,6/22/2022,16:45:12;808,1806,0,329
Data,6/22/2022,16:45:13;308,1806,0,309
Data,6/22/2022,16:45:13;808,1806,0,289
Data,6/22/2022,16:45:14;308,1806,0,269
Data,6/22/2022,16:45:14;808,1806,0,249
Data,6/22/2022,16:45:15;308,1806,0,229
Data,6/22/2022,16:45:15;808,1806,0,209
Data,6/22/2022,16:45:16;308,1806,0,189
Data,6/22/2022,16:45:16;808,1806,0,169
Data,6/22/2022,16:45:17;308,1806,0,149
Data,6/22/2022,16:45:17;808,1807,0,219
Data,6/22/2022,16:45:18;308,1807,0,319
Data,6/22/2022,16:45:18;808,1807,0,419
Data,6/22/2022,16:45:19;308,1807,0,429
Data,6/22/2022,16:45:19;808,1807,0,410
Data,6/22/2022,16:45:20;308,1807,0,390
Data,6/22/2022,16:45:20;808,1807,0,370
Data,6/22/2022,16:45:21;308,1807,0,350
Data,6/22/2022,16:45:21;808,1807,0,330
Data,6/22/2022,16:45:22;308,1807,0,310
Data,6/22/2022,16:45:22;808,1807,0,290
Data,6/22/2022,16:45:23;308,1807,0,270
Data,6/22/2022,16:45:23;808,1807,0,250
Data,6/22/2022,16:45:24;308,1807,0,230
Data,6/22/2022,16:45:24;808,1807,0,210
Data,6/22/2022,16:45:25;308,1807,0,190
Data,6/22/2022,16:45:25;808,1807,0,170
Data,6/22/2022,16:45:26;308,1807,0,150
Data,6/22/2022,16:45:26;808,1808,0,250
Data,6/22/2022,16:45:27;308,1808,0,350
Data,6/22/2022,16:45:27;808,1808,0,425
Data,6/22/2022,16:45:28;308,1808,0,419
Data,6/22/2022,16:45:28;808,1808,0,399
Data,6/22/2022,16:45:29;308,1808,0,379
Data,6/22/2022,16:45:29;808,1808,0,359
Data,6/22/2022,16:45:30;308,1808,0,339
Data,6/22/2022,16:45:30;808,1808,0,319
Data,6/22/2022,16:45:31;308,1808,0,299
Data,6/22/2022,16:45:31;808,1808,0,279
Data,6/22/2022,16:45:32;308,1808,0,259
Data,6/22/2022,16:45:32;808,1808,0,239
Data,6/22/2022,16:45:33;308,1808,0,219
Data,6/22/2022,16:45:33;808,1808,0,199
Data,6/22/2022,16:45:34;308,1808,0,179
Data,6/22/2022,16:45:34;808,1808,0,159
Data,6/22/2022,16:45:35;308,1809,0,163
Data,6/22/2022,16:45:35;808,1809,0,263
Data,6/22/2022,16:45:36;308,1809,0,363
Data,6/22/2022,16:45:36;808,1809,0,428
Data,6/22/2022,16:45:37;308,1809,0,420
Data,6/22/2022,16:45:37;808,1809,0,400
Data,6/22/2022,16:45:38;308,1809,0,380
Data,6/22/2022,16:45:38;808,1809,0,360
Data,6/22/2022,16:45:39;308,1809,0,340
Data,6/22/2022,16:45:39;808,1809,0,320
Data,6/22/2022,16:45:40;308,1809,0,300
Data,6/22/2022,16:45:40;808,1809,0,280
Data,6/22/2022,16:45:41;308,1809,0,260
Data,6/22/2022,16:45:41;808,1809,0,240
Data,6/22/2022,16:45:42;308,1809,0,220
Data,6/22/2022,16:45:42;808,1809,0,200
Data,6/22/2022,16:45:43;308,1809,0,180
Data,6/22/2022,16:45:43;808,1809,0,160
Data,6/22/2022,16:45:44;308,1810,0,194
Data,6/22/2022,16:45:44;808,1810,0,294
Data,6/22/2022,16:45:45;308,1810,0,394
Data,6/22/2022,16:45:45;808,1810,0,429
Data,6/22/2022,16:45:46;308,1810,0,415
Data,6/22/2022,16:45:46;808,1810,0,395
Data,6/22/2022,16:45:47;308,1810,0,375
Data,6/22/2022,16:45:47;808,1810,0,355
Data,6/22/2022,16:45:48;308,1810,0,335
Data,6/22/2022,16:45:48;808,1810,0,315
Data,6/22/2022,16:45:49;308,1810,0,295
Data,6/22/2022,16:45:49;808,1810,0,275
Data,6/22/2022,16:45:50;308,1810,0,255
Data,6/22/2022,16:45:50;808,1810,0,235
Data,6/22/2022,16:45:51;308,1810,0,215
Data,6/22/2022,16:45:51;808,1810,0,195
Data,6/22/2022,16:45:52;308,1810,0,175
Data,6/22/2022,16:45:52;808,1810,0,155
Data,6/22/2022,16:45:53;308,1811,0,213
Data,6/22/2022,16:45:53;808,1811,0,313
Data,6/22/2022,16:45:54;308,1811,0,413
